,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture
295,mean_concave_points:q20-40  mean_smoothness:q40-60,27,1.0,0.0,,,27,,,1.0,True,0.0,,,0,,0,0.8722971323845661,,0,0,,27,0.0,27,0,,,q20-40,,,,,q40-60,,
296,mean_concave_points:q20-40  mean_smoothness:q00-20,29,0.9615384615384616,0.8247916666666663,0.9762638878984118,0.3333333333333333,25,0.4,0.9057006759492866,0.9990267121066522,True,0.35439179203278526,0.5,0.6474358974358974,2,0.008403758659612647,1,0.8036303532374444,0.31860790697338287,3,1,0.3333333333333333,27,-0.08474305655368787,26,2,,,q20-40,,,,,q00-20,,
297,mean_concave_points:q00-20  mean_smoothness:q20-40,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,,,q00-20,,,,,q20-40,,
298,mean_concave_points:q00-20  mean_smoothness:q00-20,57,1.0,0.0,,,57,,,1.0,True,0.0,,,0,,0,0.9373325190855151,,0,0,,57,0.0,57,0,,,q00-20,,,,,q00-20,,
299,mean_concave_points:q80-100  mean_symmetry:q80-100,46,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,46,0.9229381729484393,46,,,46,0,1.0,0,0.0,0,0,,,q80-100,,,,,,q80-100,
300,mean_concave_points:q80-100  mean_symmetry:q40-60,27,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,27,0.8722971323845661,27,,,27,0,1.0,0,0.0,0,0,,,q80-100,,,,,,q40-60,
301,mean_concave_points:q80-100  mean_symmetry:q60-80,29,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,28,0.8765638814997305,28,0.025000000000000022,,28,0,1.0,1,0.0,1,0,,,q80-100,,,,,,q60-80,
302,mean_concave_points:q60-80  mean_symmetry:q80-100,35,0.9230769230769231,0.9595938435672313,1.0,0.9090909090909091,12,0.9302325581395349,0.9887944139758335,0.9980543715026514,True,0.8207677342949549,0.9523809523809523,0.9160839160839163,21,0.7083872584460449,20,0.6397025647321225,0.8188105548008596,22,1,0.9090909090909091,14,0.6183683775081108,13,2,,,q60-80,,,,,,q80-100,
303,mean_concave_points:q60-80  mean_symmetry:q40-60,24,0.7142857142857143,0.9329267794054468,1.0,0.9411764705882353,5,0.9142857142857143,0.9985118256087294,0.9633074338239144,True,0.6880329612324521,0.8888888888888888,0.8277310924369747,18,0.7131106033327779,16,0.2904208637373425,0.6380246681231386,17,2,0.9411764705882353,6,0.22300597789478444,7,1,,,q60-80,,,,,,q40-60,
304,mean_concave_points:q60-80  mean_symmetry:q60-80,26,0.8,1.0,1.0,0.8571428571428571,4,0.9,0.9695110323784835,0.9949492366205319,True,0.5838867509339625,0.9473684210526315,0.8285714285714286,19,0.636576012983019,18,0.28358206388191054,0.6181091466390902,21,1,0.8571428571428571,7,0.2956181147155956,5,3,,,q60-80,,,,,,q60-80,
305,mean_concave_points:q40-60  mean_symmetry:q40-60,26,0.9583333333333334,0.8244857808200091,1.0,0.5,23,0.5,0.987420882906321,0.99894564755452,True,0.4583333333333333,0.5,0.7291666666666666,2,0.01257911709367899,1,0.7887983165429797,0.23747725644029877,2,1,0.5,24,-0.05773502691896257,24,1,,,q40-60,,,,,,q40-60,
306,mean_concave_points:q40-60  mean_symmetry:q00-20,30,0.9583333333333334,1.0,1.0,0.8333333333333334,23,0.8333333333333334,0.9957892554855104,0.99894564755452,True,0.7916666666666666,0.8333333333333334,0.8958333333333335,6,0.3587654210025136,5,0.7887983165429797,0.7274762806111438,6,1,0.8333333333333334,24,0.5202335143812418,24,1,,,q40-60,,,,,,q00-20,
307,mean_concave_points:q40-60  mean_symmetry:q60-80,26,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8628148284692875,,1,0,1.0,25,0.0,25,0,,,q40-60,,,,,,q60-80,
308,mean_concave_points:q40-60  mean_symmetry:q20-40,24,1.0,1.0,1.0,0.8,19,0.888888888888889,0.9949492366205319,1.0,True,0.8717797887081347,1.0,0.9,4,0.28358206388191054,4,0.823533088192828,0.7040036015459947,5,0,0.8,20,0.506838312836686,19,1,,,q40-60,,,,,,q20-40,
309,mean_concave_points:q20-40  mean_symmetry:q40-60,22,0.9473684210526315,0.8861222420570551,0.9710584209620317,0.3333333333333333,18,0.4,0.9057006759492866,0.9986683711958152,True,0.3350831266333564,0.5,0.6403508771929824,2,0.008403758659612647,1,0.7397193458047858,0.3096433334239332,3,1,0.3333333333333333,20,-0.10078894749305019,19,2,,,q20-40,,,,,,q40-60,
310,mean_concave_points:q20-40  mean_symmetry:q00-20,27,1.0,0.0,,0.0,26,,0.975,1.0,True,0.0,,,0,0.0,0,0.8677253955022459,,1,0,0.0,27,0.0,26,1,,,q20-40,,,,,,q00-20,
311,mean_concave_points:q20-40  mean_symmetry:q20-40,36,1.0,0.0,,,36,,,1.0,True,0.0,,,0,,0,0.9026062440854072,,0,0,,36,0.0,36,0,,,q20-40,,,,,,q20-40,
312,mean_concave_points:q00-20  mean_symmetry:q00-20,41,1.0,0.0,,,41,,,1.0,True,0.0,,,0,,0,0.9139561637059667,,0,0,,41,0.0,41,0,,,q00-20,,,,,,q00-20,
313,mean_concave_points:q00-20  mean_symmetry:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,q00-20,,,,,,q20-40,
314,mean_concave_points:q80-100  mean_texture:q60-80,34,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,34,0.8971820757409873,34,,,34,0,1.0,0,0.0,0,0,,,q80-100,,,,,,,q60-80
315,mean_concave_points:q80-100  mean_texture:q80-100,41,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,41,0.9139561637059667,41,,,41,0,1.0,0,0.0,0,0,,,q80-100,,,,,,,q80-100
316,mean_concave_points:q60-80  mean_texture:q60-80,35,1.0,0.9257074141954191,1.0,0.90625,3,0.9508196721311475,0.9802328198266976,1.0,True,0.6731456008918131,1.0,0.953125,29,0.7497730493161467,29,0.2924017738212867,0.9018215115650475,32,0,0.90625,6,0.47743185531611554,3,3,,,q60-80,,,,,,,q60-80
317,mean_concave_points:q60-80  mean_texture:q80-100,24,1.0,1.0,,0.9130434782608695,1,0.9545454545454545,0.989290033962079,1.0,True,0.5516772843673705,1.0,0.9565217391304348,21,0.7196206640905891,21,0.025000000000000022,,23,0,0.9130434782608695,3,0.0,1,2,,,q60-80,,,,,,,q80-100
318,mean_concave_points:q60-80  mean_texture:q40-60,24,0.8,1.0,1.0,1.0,8,0.9333333333333333,1.0,0.9747892736731665,True,0.8366600265340756,0.875,0.9,16,0.7683642383498855,14,0.4439045376923585,0.7693357343639963,14,2,1.0,8,0.742298130594609,10,0,,,q60-80,,,,,,,q40-60
319,mean_concave_points:q40-60  mean_texture:q00-20,26,0.9230769230769231,0.0,,,24,,,0.9905446089967489,True,0.0,0.0,,2,,0,0.7486970833045692,,0,2,,24,0.0,26,0,,,q40-60,,,,,,,q00-20
320,mean_concave_points:q40-60  mean_texture:q20-40,30,1.0,1.0,,1.0,29,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8805551309302788,,1,0,1.0,29,0.0,29,0,,,q40-60,,,,,,,q20-40
321,mean_concave_points:q40-60  mean_texture:q40-60,24,1.0,1.0,1.0,0.75,20,0.8571428571428571,0.9936905367902901,1.0,True,0.8451542547285166,1.0,0.875,3,0.1941204496832434,3,0.8315665290169145,0.6300045019324932,4,0,0.75,21,0.5281854422993868,20,1,,,q40-60,,,,,,,q40-60
322,mean_concave_points:q20-40  mean_texture:q00-20,37,1.0,0.0,,,37,,,1.0,True,0.0,,,0,,0,0.9051094125850101,,0,0,,37,0.0,37,0,,,q20-40,,,,,,,q00-20
323,mean_concave_points:q20-40  mean_texture:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,q20-40,,,,,,,q20-40
324,mean_concave_points:q00-20  mean_texture:q00-20,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,q00-20,,,,,,,q00-20
325,mean_concave_points:q00-20  mean_texture:q20-40,27,1.0,0.0,,,27,,,1.0,True,0.0,,,0,,0,0.8722971323845661,,0,0,,27,0.0,27,0,,,q00-20,,,,,,,q20-40
326,mean_concave_points:q00-20  mean_texture:q40-60,28,1.0,0.0,,,28,,,1.0,True,0.0,,,0,,0,0.8765638814997305,,0,0,,28,0.0,28,0,,,q00-20,,,,,,,q40-60
327,mean_concavity:q80-100  mean_fractal_dimension:q80-100,44,0.8571428571428571,1.0,1.0,0.972972972972973,6,0.972972972972973,0.9993159689752723,0.9963897031380992,True,0.8301158301158301,0.972972972972973,0.9150579150579151,37,0.8583969043888418,36,0.42127680295680187,0.7725770816719746,37,1,0.972972972972973,7,0.550681519141718,7,1,,,,q80-100,q80-100,,,,,
328,mean_concavity:q80-100  mean_fractal_dimension:q40-60,24,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,24,0.8575264022774187,24,,,24,0,1.0,0,0.0,0,0,,,,q80-100,q40-60,,,,,
329,mean_concavity:q80-100  mean_fractal_dimension:q60-80,20,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,20,0.8315665290169145,20,,,20,0,1.0,0,0.0,0,0,,,,q80-100,q60-80,,,,,
330,mean_concavity:q60-80  mean_fractal_dimension:q80-100,24,0.8461538461538461,0.9171378494232253,1.0,0.9090909090909091,11,0.8695652173913043,0.9977010277861846,0.9807933280174715,True,0.7526178090063816,0.8333333333333334,0.8776223776223776,12,0.5872200830116173,10,0.5455289443234423,0.7421415452472551,11,2,0.9090909090909091,12,0.46649338478669655,13,1,,,,q60-80,q80-100,,,,,
331,mean_concavity:q60-80  mean_fractal_dimension:q00-20,31,,0.0,,0.967741935483871,0,0.9836065573770492,0.9991836299281328,,True,0.0,1.0,,30,0.8329788837697749,30,,,31,0,0.967741935483871,1,0.0,0,1,,,,q60-80,q00-20,,,,,
332,mean_concavity:q60-80  mean_fractal_dimension:q40-60,22,0.8571428571428571,1.0,1.0,0.9333333333333333,6,0.9333333333333333,0.9983135697586446,0.9963897031380992,True,0.7904761904761904,0.9333333333333333,0.8952380952380953,15,0.6805154334216966,14,0.42127680295680187,0.7407467774368417,15,1,0.9333333333333333,7,0.5300742523653151,7,1,,,,q60-80,q40-60,,,,,
333,mean_concavity:q60-80  mean_fractal_dimension:q60-80,23,1.0,1.0,,1.0,12,1.0,1.0,1.0,True,1.0,1.0,1.0,11,0.7150858470818456,11,0.7353515306029488,,11,0,1.0,12,1.0,12,0,,,,q60-80,q60-80,,,,,
334,mean_concavity:q20-40  mean_fractal_dimension:q00-20,23,0.9473684210526315,1.0,1.0,0.75,18,0.75,0.9936905367902901,0.9986683711958152,True,0.6973684210526315,0.75,0.8486842105263158,4,0.1941204496832434,3,0.7397193458047858,0.5983183100618603,4,1,0.75,19,0.3793124396702873,19,1,,,,q20-40,q00-20,,,,,
335,mean_concavity:q20-40  mean_fractal_dimension:q20-40,35,1.0,1.0,,1.0,34,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8971820757409873,,1,0,1.0,34,0.0,34,0,,,,q20-40,q20-40,,,,,
336,mean_concavity:q20-40  mean_fractal_dimension:q40-60,24,1.0,0.0,,0.0,23,,0.975,1.0,True,0.0,,,0,0.0,0,0.8518148710847749,,1,0,0.0,24,0.0,23,1,,,,q20-40,q40-60,,,,,
337,mean_concavity:q20-40  mean_fractal_dimension:q60-80,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,,,,q20-40,q60-80,,,,,
338,mean_concavity:q40-60  mean_fractal_dimension:q80-100,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,,,,q40-60,q80-100,,,,,
339,mean_concavity:q40-60  mean_fractal_dimension:q00-20,23,0.8333333333333334,0.9395833333333332,0.988275987287683,0.8181818181818182,10,0.8181818181818182,0.9771688017000408,0.9791374745403382,True,0.6515151515151515,0.8181818181818182,0.8257575757575759,11,0.48224414763987544,9,0.5158622513139235,0.6632391642274684,11,2,0.8181818181818182,12,0.24248064554260015,12,2,,,,q40-60,q00-20,,,,,
340,mean_concavity:q40-60  mean_fractal_dimension:q40-60,20,1.0,0.0,,0.0,17,,0.7075982261787133,1.0,True,0.0,,,0,0.0,0,0.8049356770312616,,3,0,0.0,20,0.0,17,3,,,,q40-60,q40-60,,,,,
341,mean_concavity:q40-60  mean_fractal_dimension:q60-80,29,1.0,1.0,1.0,0.5,27,0.6666666666666666,0.987420882906321,1.0,True,0.6943650748294136,1.0,0.75,1,0.01257911709367899,1,0.8722971323845661,0.2600090038649865,2,0,0.5,28,0.0,27,1,,,,q40-60,q60-80,,,,,
342,mean_concavity:q00-20  mean_fractal_dimension:q00-20,25,1.0,0.0,,0.0,24,,0.975,1.0,True,0.0,,,0,0.0,0,0.8575264022774187,,1,0,0.0,25,0.0,24,1,,,,q00-20,q00-20,,,,,
343,mean_concavity:q00-20  mean_fractal_dimension:q20-40,34,1.0,0.0,,,34,,,1.0,True,0.0,,,0,,0,0.8971820757409873,,0,0,,34,0.0,34,0,,,,q00-20,q20-40,,,,,
344,mean_concavity:q00-20  mean_fractal_dimension:q40-60,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,,,,q00-20,q40-60,,,,,
345,mean_concavity:q00-20  mean_fractal_dimension:q60-80,20,1.0,0.0,,,20,,,1.0,True,0.0,,,0,,0,0.8315665290169145,,0,0,,20,0.0,20,0,,,,q00-20,q60-80,,,,,
346,mean_concavity:q80-100  mean_perimeter:q80-100,68,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,68,0.9471969572063602,68,,,68,0,1.0,0,0.0,0,0,,,,q80-100,,q80-100,,,,
347,mean_concavity:q80-100  mean_perimeter:q60-80,30,0.0,0.0,,1.0,0,0.983050847457627,1.0,0.975,True,0.0,0.9666666666666667,,30,0.8805551309302788,29,0.0,,29,1,1.0,0,0.0,1,0,,,,q80-100,,q60-80,,,,
348,mean_concavity:q60-80  mean_perimeter:q80-100,39,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,39,0.9097488990396657,39,,,39,0,1.0,0,0.0,0,0,,,,q60-80,,q80-100,,,,
349,mean_concavity:q60-80  mean_perimeter:q40-60,21,0.9090909090909091,1.0,1.0,1.0,10,0.9523809523809523,1.0,0.9977010277861846,True,0.9090909090909091,0.9090909090909091,0.9545454545454545,11,0.6915028921812371,10,0.5872200830116173,0.8654561825209066,10,1,1.0,10,0.7476954583951307,11,0,,,,q60-80,,q40-60,,,,
350,mean_concavity:q60-80  mean_perimeter:q60-80,38,0.8181818181818182,0.9395296958493202,0.9874552032337829,0.8888888888888888,9,0.9056603773584906,0.9764725456192735,0.9771688017000408,True,0.6898644619872631,0.9230769230769231,0.8535353535353534,26,0.7084130757264333,24,0.48224414763987544,0.7196155038369243,27,2,0.8888888888888888,12,0.45989811977623085,11,3,,,,q60-80,,q60-80,,,,
351,mean_concavity:q20-40  mean_perimeter:q20-40,38,1.0,0.0,,0.0,37,,0.975,1.0,True,0.0,,,0,0.0,0,0.9051094125850101,,1,0,0.0,38,0.0,37,1,,,,q20-40,,q20-40,,,,
352,mean_concavity:q20-40  mean_perimeter:q40-60,34,1.0,0.0,,0.0,33,,0.975,1.0,True,0.0,,,0,0.0,0,0.8942371899254208,,1,0,0.0,34,0.0,33,1,,,,q20-40,,q40-60,,,,
353,mean_concavity:q20-40  mean_perimeter:q00-20,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,,,,q20-40,,q00-20,,,,
354,mean_concavity:q40-60  mean_perimeter:q20-40,30,1.0,0.0,,0.0,29,,0.975,1.0,True,0.0,,,0,0.0,0,0.8805551309302788,,1,0,0.0,30,0.0,29,1,,,,q40-60,,q20-40,,,,
355,mean_concavity:q40-60  mean_perimeter:q40-60,27,1.0,0.7776970528291134,0.8699954980675068,0.25,23,0.4,0.8058795503167566,1.0,True,0.47026997156298017,1.0,0.625,1,0.006309463209709889,1,0.8518148710847749,0.38000450193249324,4,0,0.25,26,0.0,23,3,,,,q40-60,,q40-60,,,,
356,mean_concavity:q40-60  mean_perimeter:q60-80,31,0.8095238095238095,0.750409061269169,0.961214206260899,0.8,17,0.7272727272727272,0.9747892736731665,0.9455364318215961,True,0.5849690635808873,0.6666666666666666,0.8047619047619048,12,0.4439045376923585,8,0.5809339588164454,0.6483096032629105,10,4,0.8,19,0.3307469747761297,21,2,,,,q40-60,,q60-80,,,,
357,mean_concavity:q40-60  mean_perimeter:q00-20,21,1.0,0.0,,,21,,,1.0,True,0.0,,,0,,0,0.8389023847809204,,0,0,,21,0.0,21,0,,,,q40-60,,q00-20,,,,
358,mean_concavity:q00-20  mean_perimeter:q20-40,34,1.0,0.0,,,34,,,1.0,True,0.0,,,0,,0,0.8971820757409873,,0,0,,34,0.0,34,0,,,,q00-20,,q20-40,,,,
359,mean_concavity:q00-20  mean_perimeter:q40-60,25,1.0,0.0,,,25,,,1.0,True,0.0,,,0,,0,0.8628148284692875,,0,0,,25,0.0,25,0,,,,q00-20,,q40-60,,,,
360,mean_concavity:q00-20  mean_perimeter:q00-20,52,1.0,0.0,,,52,,,1.0,True,0.0,,,0,,0,0.9315177912966804,,0,0,,52,0.0,52,0,,,,q00-20,,q00-20,,,,
361,mean_concavity:q80-100  mean_radius:q80-100,65,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,65,0.9448283656811836,65,,,65,0,1.0,0,0.0,0,0,,,,q80-100,,,q80-100,,,
362,mean_concavity:q80-100  mean_radius:q60-80,31,0.0,0.0,,1.0,0,0.9836065573770492,1.0,0.975,True,0.0,0.967741935483871,,31,0.8842966917779725,30,0.0,,30,1,1.0,0,0.0,1,0,,,,q80-100,,,q60-80,,,
363,mean_concavity:q60-80  mean_radius:q80-100,41,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,41,0.9139561637059667,41,,,41,0,1.0,0,0.0,0,0,,,,q60-80,,,q80-100,,,
364,mean_concavity:q60-80  mean_radius:q40-60,21,0.9,1.0,1.0,0.9090909090909091,9,0.9090909090909091,0.9977010277861846,0.9974714214555375,True,0.8090909090909091,0.9090909090909091,0.9045454545454545,11,0.5872200830116173,10,0.5549838829718046,0.7721047302889056,11,1,0.9090909090909091,10,0.5245284470692079,10,1,,,,q60-80,,,q40-60,,,
365,mean_concavity:q60-80  mean_radius:q60-80,34,0.8181818181818182,0.9517058971311844,0.9988502032773078,0.9130434782608695,9,0.9130434782608695,0.989290033962079,0.9771688017000408,True,0.7312252964426877,0.9130434782608695,0.8656126482213438,23,0.7196206640905891,21,0.48224414763987544,0.7323750931653797,23,2,0.9130434782608695,11,0.4249406862446415,11,2,,,,q60-80,,,q60-80,,,
366,mean_concavity:q20-40  mean_radius:q20-40,39,1.0,0.0,,0.0,38,,0.975,1.0,True,0.0,,,0,0.0,0,0.9074872385841217,,1,0,0.0,39,0.0,38,1,,,,q20-40,,,q20-40,,,
367,mean_concavity:q20-40  mean_radius:q40-60,35,1.0,0.0,,0.0,34,,0.975,1.0,True,0.0,,,0,0.0,0,0.8971820757409873,,1,0,0.0,35,0.0,34,1,,,,q20-40,,,q40-60,,,
368,mean_concavity:q20-40  mean_radius:q00-20,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,,,,q20-40,,,q00-20,,,
369,mean_concavity:q40-60  mean_radius:q20-40,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,,,,q40-60,,,q20-40,,,
370,mean_concavity:q40-60  mean_radius:q40-60,27,1.0,0.2749999999999986,0.7959963984540054,0.2,22,0.33333333333333337,0.7164179361180895,1.0,True,0.41137667560372115,1.0,0.6,1,0.005050763379468115,1,0.8456274871844254,0.4040036015459946,5,0,0.2,26,0.0,22,4,,,,q40-60,,,q40-60,,,
371,mean_concavity:q40-60  mean_radius:q60-80,31,0.8095238095238095,0.7654605263157893,0.961214206260899,0.8,17,0.7272727272727272,0.9747892736731665,0.9455364318215961,True,0.5849690635808873,0.6666666666666666,0.8047619047619048,12,0.4439045376923585,8,0.5809339588164454,0.6483096032629105,10,4,0.8,19,0.26453105853183456,21,2,,,,q40-60,,,q60-80,,,
372,mean_concavity:q40-60  mean_radius:q00-20,21,1.0,0.0,,,21,,,1.0,True,0.0,,,0,,0,0.8389023847809204,,0,0,,21,0.0,21,0,,,,q40-60,,,q00-20,,,
373,mean_concavity:q00-20  mean_radius:q20-40,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,,,,q00-20,,,q20-40,,,
374,mean_concavity:q00-20  mean_radius:q40-60,25,1.0,0.0,,,25,,,1.0,True,0.0,,,0,,0,0.8628148284692875,,0,0,,25,0.0,25,0,,,,q00-20,,,q40-60,,,
375,mean_concavity:q00-20  mean_radius:q00-20,51,1.0,0.0,,,51,,,1.0,True,0.0,,,0,,0,0.9302229692504608,,0,0,,51,0.0,51,0,,,,q00-20,,,q00-20,,,
376,mean_concavity:q80-100  mean_smoothness:q80-100,56,,0.0,,0.9821428571428571,0,0.9909909909909909,0.9995479984693779,,True,0.0,1.0,,55,0.9044740973676604,55,,,56,0,0.9821428571428571,1,0.0,0,1,,,,q80-100,,,,q80-100,,
377,mean_concavity:q80-100  mean_smoothness:q60-80,36,1.0,1.0,,1.0,3,1.0,1.0,1.0,True,1.0,1.0,1.0,33,0.8942371899254208,33,0.2924017738212867,,33,0,1.0,3,0.0,3,0,,,,q80-100,,,,q60-80,,
378,mean_concavity:q60-80  mean_smoothness:q80-100,21,0.875,0.934090909090909,1.0,0.8461538461538461,7,0.8799999999999999,0.9807933280174715,0.9968402764687477,True,0.7076731463403724,0.9166666666666666,0.8605769230769231,12,0.5455289443234423,11,0.4734903291248362,0.7011283229904735,13,1,0.8461538461538461,9,0.422216183841094,8,2,,,,q60-80,,,,q80-100,,
379,mean_concavity:q60-80  mean_smoothness:q20-40,23,1.0,1.0,,1.0,9,1.0,1.0,1.0,True,1.0,1.0,1.0,14,0.7683642383498855,14,0.6637328831200571,,14,0,1.0,9,1.0,9,0,,,,q60-80,,,,q20-40,,
380,mean_concavity:q60-80  mean_smoothness:q60-80,22,0.3333333333333333,0.7630089337386279,0.9710584209620312,0.9473684210526315,1,0.9230769230769231,0.9986683711958152,0.9057006759492866,True,0.3350831266333564,0.9,0.6403508771929824,20,0.7397193458047858,18,0.008403758659612647,0.30964333342393274,19,2,0.9473684210526315,2,-0.1320953046409399,3,1,,,,q60-80,,,,q60-80,,
381,mean_concavity:q60-80  mean_smoothness:q40-60,32,1.0,1.0,1.0,0.9615384615384616,6,0.9803921568627451,0.9990267121066522,1.0,True,0.9078412990032037,1.0,0.9807692307692308,25,0.8036303532374444,25,0.5407418735600996,0.9430776156819216,26,0,0.9615384615384616,7,0.7468446539831339,6,1,,,,q60-80,,,,q40-60,,
382,mean_concavity:q20-40  mean_smoothness:q20-40,33,1.0,1.0,,1.0,32,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8911188393205571,,1,0,1.0,32,0.0,32,0,,,,q20-40,,,,q20-40,,
383,mean_concavity:q20-40  mean_smoothness:q40-60,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,,,,q20-40,,,,q40-60,,
384,mean_concavity:q20-40  mean_smoothness:q00-20,25,0.9523809523809523,0.9200734777268916,1.0,0.75,20,0.75,0.9936905367902901,0.9987951165516293,True,0.7023809523809523,0.75,0.8511904761904762,4,0.1941204496832434,3,0.761840090063179,0.6017902119213632,4,1,0.75,21,0.2500004117256164,21,1,,,,q20-40,,,,q00-20,,
385,mean_concavity:q40-60  mean_smoothness:q20-40,27,1.0,1.0,1.0,0.8181818181818182,16,0.9,0.9771688017000408,1.0,True,0.8528028654224417,1.0,0.9090909090909092,9,0.48224414763987544,9,0.7940927857921769,0.7895651081031935,11,0,0.8181818181818182,18,0.6700962639332306,16,2,,,,q40-60,,,,q20-40,,
386,mean_concavity:q40-60  mean_smoothness:q60-80,23,1.0,0.0,,0.0,22,,0.975,1.0,True,0.0,,,0,0.0,0,0.8456274871844254,,1,0,0.0,23,0.0,22,1,,,,q40-60,,,,q60-80,,
387,mean_concavity:q40-60  mean_smoothness:q40-60,26,0.8571428571428571,0.7641912367347806,0.9805667980122927,0.6,18,0.5454545454545454,0.9472550494736843,0.9695110323784835,True,0.42761798705987897,0.5,0.7285714285714286,6,0.14663279963467257,3,0.636576012983019,0.4765760591305645,5,3,0.6,20,-0.18903539534531474,21,2,,,,q40-60,,,,q40-60,,
388,mean_concavity:q40-60  mean_smoothness:q00-20,20,0.9444444444444444,1.0,1.0,0.5,17,0.5,0.987420882906321,0.998594443832626,True,0.4444444444444444,0.5,0.7222222222222221,2,0.01257911709367899,1,0.7270564003267911,0.2292158684197611,2,1,0.5,18,-0.09637388493048533,18,1,,,,q40-60,,,,q00-20,,
389,mean_concavity:q00-20  mean_smoothness:q20-40,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,,,,q00-20,,,,q20-40,,
390,mean_concavity:q00-20  mean_smoothness:q00-20,53,1.0,0.0,,,53,,,1.0,True,0.0,,,0,,0,0.9327654536936989,,0,0,,53,0.0,53,0,,,,q00-20,,,,q00-20,,
391,mean_concavity:q80-100  mean_symmetry:q80-100,56,1.0,1.0,1.0,0.98,6,0.98989898989899,0.9994937720168847,1.0,True,0.916515138991168,1.0,0.99,49,0.893530454288499,49,0.5407418735600996,0.9704003601545996,50,0,0.98,7,0.7010295363534098,6,1,,,,q80-100,,,,,q80-100,
392,mean_concavity:q80-100  mean_symmetry:q60-80,25,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,25,0.8628148284692875,25,,,25,0,1.0,0,0.0,0,0,,,,q80-100,,,,,q60-80,
393,mean_concavity:q60-80  mean_symmetry:q80-100,24,0.875,1.0,1.0,0.9375,7,0.9375,0.9984188882772308,0.9968402764687477,True,0.8125,0.9375,0.90625,16,0.697679261565439,15,0.4734903291248362,0.7692933530349091,16,1,0.9375,8,0.5213407230948458,8,1,,,,q60-80,,,,,q80-100,
394,mean_concavity:q60-80  mean_symmetry:q40-60,31,0.8571428571428571,1.0,1.0,1.0,6,0.9795918367346939,1.0,0.9963897031380992,True,0.9071147352221454,0.96,0.9285714285714286,25,0.8575264022774187,24,0.42127680295680187,0.7885740011042819,24,1,1.0,6,0.7726677567959208,7,0,,,,q60-80,,,,,q40-60,
395,mean_concavity:q60-80  mean_symmetry:q60-80,30,0.8333333333333334,0.8179247866350704,1.0,0.875,5,0.9130434782608695,0.9734406850137826,0.9957892554855104,True,0.6407116072277477,0.9545454545454546,0.8541666666666666,22,0.6763886418113013,21,0.3587654210025136,0.6774076525007593,24,1,0.875,8,0.3114884238864011,6,3,,,,q60-80,,,,,q60-80,
