,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,degree,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,specificity_CI_diff,sensitivity_CI_diff,phi_CI_diff,AUC_CI_diff
84,mean_area:q60-80  mean_smoothness:q40-60,28,0.75,0.8586458992433247,0.9653807124448708,0.875,9,0.8484848484848485,0.9844863961845862,0.9451393554720076,True,0.6333004963811236,0.8235294117647058,0.8125,17,0.6165237631507436,14,0.4281415381219003,0.659619287555129,16,3,0.875,11,0.36179517260213534,12,2,2,q60-80,,,,,,,q40-60,,,-0.4413884973150432,-0.5345600761609053,-0.3710610085008934,-0.4499819330110879
85,mean_area:q80-100  mean_symmetry:q80-100,30,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,30,0.8842966917779725,30,,,30,0,1.0,0,0.0,0,0,2,q80-100,,,,,,,,q80-100,,,-0.871326689195706,,
86,mean_area:q80-100  mean_symmetry:q40-60,34,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,34,0.8971820757409873,34,,,34,0,1.0,0,0.0,0,0,2,q80-100,,,,,,,,q40-60,,,-1.9064203531779527,,
87,mean_area:q80-100  mean_symmetry:q60-80,23,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,23,0.8518148710847749,23,,,23,0,1.0,0,0.0,0,0,2,q80-100,,,,,,,,q60-80,,,-1.1167243826365543,,
88,mean_area:q00-20  mean_symmetry:q80-100,27,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.8628148284692875,,2,0,1.0,25,0.0,25,0,2,q00-20,,,,,,,,q80-100,,-0.8764911022438452,-1.075799514530201,-1.0,
89,mean_area:q00-20  mean_symmetry:q00-20,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,q00-20,,,,,,,,q00-20,,-0.48929029316731887,,,
90,mean_area:q00-20  mean_symmetry:q60-80,25,1.0,0.0,,0.0,24,,0.975,1.0,True,0.0,,,0,0.0,0,0.8575264022774187,,1,0,0.0,25,0.0,24,1,2,q00-20,,,,,,,,q60-80,,-0.5896554012620611,-0.9032827445633712,,
91,mean_area:q00-20  mean_symmetry:q20-40,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,q00-20,,,,,,,,q20-40,,-0.39098593055125586,,,
92,mean_area:q20-40  mean_symmetry:q00-20,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,2,q20-40,,,,,,,,q00-20,,-0.57103154713111,,,
93,mean_area:q20-40  mean_symmetry:q60-80,24,1.0,1.0,,1.0,23,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8518148710847749,,1,0,1.0,23,0.0,23,0,2,q20-40,,,,,,,,q60-80,,-0.5669281867171667,-0.7971506712784108,-0.44528852201174596,
94,mean_area:q20-40  mean_symmetry:q20-40,30,1.0,0.0,,0.0,29,,0.975,1.0,True,0.0,,,0,0.0,0,0.8805551309302788,,1,0,0.0,30,0.0,29,1,2,q20-40,,,,,,,,q20-40,,-0.5053166456191754,-0.7715096456373851,,
95,mean_area:q40-60  mean_symmetry:q40-60,24,1.0,0.8533499255326623,0.9400455838177655,0.4,19,0.5714285714285715,0.8533672003653274,1.0,True,0.5877538136452587,1.0,0.7,2,0.05274495052631566,2,0.823533088192828,0.4599544161822345,5,0,0.4,22,0.0,19,3,2,q40-60,,,,,,,,q40-60,,-0.8385003309157751,-0.4214461574551711,-0.1607116035137792,-0.35081692513074964
96,mean_area:q40-60  mean_symmetry:q00-20,32,1.0,0.0,,0.0,31,,0.975,1.0,True,0.0,,,0,0.0,0,0.88781125307763,,1,0,0.0,32,0.0,31,1,2,q40-60,,,,,,,,q00-20,,-0.6732669195848483,-0.47082253374609034,,
97,mean_area:q40-60  mean_symmetry:q20-40,31,1.0,1.0,1.0,0.75,27,0.8571428571428571,0.9936905367902901,1.0,True,0.8504200642707612,1.0,0.875,3,0.1941204496832434,3,0.8722971323845661,0.6300045019324932,4,0,0.75,28,0.5646098204037939,27,1,2,q40-60,,,,,,,,q20-40,,-0.472639978269669,-0.597499224766231,-0.651813758457424,-0.6172467626968111
98,mean_area:q60-80  mean_symmetry:q80-100,26,0.6666666666666666,1.0,1.0,0.9565217391304348,2,0.9565217391304348,0.9988998313695493,0.9915962413403874,True,0.6231884057971014,0.9565217391304348,0.8115942028985508,23,0.7805133925465195,22,0.09429932405071303,0.48216648140412877,23,1,0.9565217391304348,3,0.0,3,1,2,q60-80,,,,,,,,q80-100,,-0.30609018073226524,-0.7533709440067722,-0.32571603245855674,-0.33255167613364456
99,mean_area:q60-80  mean_symmetry:q40-60,20,0.6,0.7550971343993479,0.9376522649024772,0.9,6,0.7826086956521738,0.9974714214555375,0.8784477418801728,True,0.5241424183609591,0.6923076923076923,0.75,13,0.5549838829718046,9,0.2623780766069451,0.5623477350975228,10,4,0.9,7,0.14754448369750617,10,1,2,q60-80,,,,,,,,q40-60,,-0.26215424200744974,-0.43726791854397395,-0.13301426101021807,-0.29271874103627393
100,mean_area:q60-80  mean_symmetry:q60-80,30,1.0,1.0,1.0,0.9523809523809523,9,0.975609756097561,0.9987951165516293,1.0,True,0.9258200997725514,1.0,0.9761904761904762,20,0.761840090063179,20,0.6637328831200571,0.9295246670347602,21,0,0.9523809523809523,10,0.7600917505902837,9,1,2,q60-80,,,,,,,,q60-80,,-0.8417639431106586,-0.6938923608969206,-1.3576691641907548,-2.4434989849877877
101,mean_area:q80-100  mean_texture:q60-80,38,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,38,0.9074872385841217,38,,,38,0,1.0,0,0.0,0,0,2,q80-100,,,,,,,,,q60-80,,-1.4918097904397256,,
102,mean_area:q80-100  mean_texture:q80-100,40,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,40,0.9119026971211966,40,,,40,0,1.0,0,0.0,0,0,2,q80-100,,,,,,,,,q80-100,,-1.9337831427491041,,
103,mean_area:q00-20  mean_texture:q00-20,37,1.0,0.0,,,37,,,1.0,True,0.0,,,0,,0,0.9051094125850101,,0,0,,37,0.0,37,0,2,q00-20,,,,,,,,,q00-20,-1.1239413076808054,,,
104,mean_area:q00-20  mean_texture:q20-40,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,q00-20,,,,,,,,,q20-40,-0.3867969221157058,,,
105,mean_area:q00-20  mean_texture:q40-60,26,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8628148284692875,,1,0,1.0,25,0.0,25,0,2,q00-20,,,,,,,,,q40-60,-0.7993966508980733,-0.9289237702043969,-1.0,
106,mean_area:q20-40  mean_texture:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,2,q20-40,,,,,,,,,q00-20,-0.9217666507957233,,,
107,mean_area:q20-40  mean_texture:q20-40,29,1.0,1.0,1.0,0.5,27,0.6666666666666666,0.987420882906321,1.0,True,0.6943650748294136,1.0,0.75,1,0.01257911709367899,1,0.8722971323845661,0.2600090038649865,2,0,0.5,28,0.0,27,1,2,q20-40,,,,,,,,,q20-40,-0.46757613146280735,-0.7843763103085292,-0.44528852201174596,-0.5044183141656551
108,mean_area:q20-40  mean_texture:q40-60,29,1.0,1.0,1.0,0.5,27,0.6666666666666666,0.987420882906321,1.0,True,0.6943650748294136,1.0,0.75,1,0.01257911709367899,1,0.8722971323845661,0.2600090038649865,2,0,0.5,28,0.0,27,1,2,q20-40,,,,,,,,,q40-60,-0.8587541432881289,-0.7843763103085292,-0.44528852201174596,-0.5044183141656551
109,mean_area:q40-60  mean_texture:q00-20,22,1.0,1.0,,1.0,21,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8389023847809204,,1,0,1.0,21,0.0,21,0,2,q40-60,,,,,,,,,q00-20,-0.6620299795299034,-0.496463559387116,-0.3781755566245688,
110,mean_area:q40-60  mean_texture:q20-40,33,0.9666666666666667,1.0,0.9782899044417341,0.3333333333333333,29,0.4,0.9057006759492866,0.9991564290733507,True,0.3614486980061245,0.5,0.6499999999999999,2,0.008403758659612647,1,0.8278305443665871,0.32171009555826585,3,1,0.3333333333333333,31,-0.09589166144230385,30,2,2,q40-60,,,,,,,,,q20-40,-0.34737255114687465,-0.4343630729602752,-0.25896109929749384,-0.31476512838209597
111,mean_area:q40-60  mean_texture:q60-80,21,1.0,1.0,1.0,0.7777777777777778,12,0.8750000000000001,0.9718550265221126,1.0,True,0.816496580927726,1.0,0.8888888888888888,7,0.3999064262836879,7,0.7353515306029488,0.744845075507327,9,0,0.7777777777777778,14,0.5846737032582008,12,2,2,q40-60,,,,,,,,,q60-80,-0.31771902982066547,-0.7971118326620601,-0.6833020484963056,-0.8950582625385343
112,mean_area:q60-80  mean_texture:q00-20,20,0.7647058823529411,0.8263101508703806,0.9862757447694392,1.0,13,0.6,1.0,0.9318922595626461,True,0.5724780279075999,0.42857142857142855,0.8823529411764706,7,0.2924017738212867,3,0.50100672679542,0.7784301375835019,3,4,1.0,13,0.19732000705753397,17,0,2,q60-80,,,,,,,,,q00-20,-0.4988559082629498,-0.5220711893920409,-0.3251016085170856,-0.7624993930947115
113,mean_area:q60-80  mean_texture:q60-80,25,1.0,1.0,1.0,0.9545454545454546,3,0.9767441860465117,0.9988498524734183,1.0,True,0.8461141122266493,1.0,0.9772727272727273,21,0.771555602332364,21,0.2924017738212867,0.9327280912604531,22,0,0.9545454545454546,4,0.4007588288346111,3,1,2,q60-80,,,,,,,,,q60-80,-0.4000257826703816,-0.7236259543573212,-0.5435474866072912,-2.5598560795110217
114,mean_area:q60-80  mean_texture:q80-100,29,1.0,0.9375830779813747,0.9922362812859549,0.8260869565217391,6,0.9047619047619047,0.9504923546942066,1.0,True,0.7040256912308268,1.0,0.9130434782608696,19,0.6121881100455007,19,0.5407418735600996,0.8338506752357844,23,0,0.8260869565217391,10,0.4236613299177587,6,4,2,q60-80,,,,,,,,,q80-100,-0.616336473863909,-0.35723298136088255,-0.5123330768390423,-1.0382426153113025
115,mean_area:q60-80  mean_texture:q40-60,21,0.6666666666666666,1.0,0.9966636653783378,1.0,6,0.888888888888889,1.0,0.9251453685803117,True,0.7302967433402214,0.8,0.8333333333333334,15,0.7353515306029488,12,0.2992950562085404,0.6700030012883289,12,3,1.0,6,0.5083553606789977,9,0,2,q60-80,,,,,,,,,q40-60,-0.33267204426982416,-0.6258345894921669,-0.662502967404251,-0.5169586929482477
116,mean_compactness:q80-100  mean_concave_points:q80-100,78,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,77,0.9532219318395959,77,0.025000000000000022,,77,0,1.0,1,0.0,1,0,2,,q80-100,q80-100,,,,,,,,-1.0,-1.2115657874963068,-1.0,
117,mean_compactness:q80-100  mean_concave_points:q60-80,32,0.7857142857142857,0.955682527837834,0.9891845342689547,0.9444444444444444,11,0.8947368421052632,0.998594443832626,0.9534207121102133,True,0.7481900559272088,0.85,0.865079365079365,20,0.7270564003267911,17,0.4920243229515283,0.7409741958897755,18,3,0.9444444444444444,12,0.4891084833815602,14,1,2,,q80-100,q60-80,,,,,,,,-0.8403589496257303,-0.6774685843439876,-0.7272899840681071,-0.8213225772831659
118,mean_compactness:q20-40  mean_concave_points:q40-60,33,0.9629629629629629,1.0,1.0,0.8333333333333334,26,0.8333333333333334,0.9957892554855104,0.9990627429080411,True,0.7962962962962963,0.8333333333333334,0.8981481481481483,6,0.3587654210025136,5,0.8102943825869554,0.7308335639800004,6,1,0.8333333333333334,27,0.42962962962963,27,1,2,,q20-40,q40-60,,,,,,,,-0.3715604948340701,-0.8381488506672236,-0.8009660601259576,-0.9111699510835035
119,mean_compactness:q20-40  mean_concave_points:q20-40,45,0.9767441860465116,1.0,1.0,0.5,42,0.5,0.987420882906321,0.9994113870683573,True,0.47674418604651164,0.5,0.7383720930232558,2,0.01257911709367899,1,0.8771095172986585,0.24785137673772845,2,1,0.5,43,-0.049989653164597254,43,1,2,,q20-40,q20-40,,,,,,,,-0.5651301733442994,-1.0064314580107703,-0.9774814014366731,-0.8305577651477303
120,mean_compactness:q20-40  mean_concave_points:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,2,,q20-40,q00-20,,,,,,,,-0.6024468173473897,,,
121,mean_compactness:q60-80  mean_concave_points:q80-100,26,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,26,0.8677253955022459,26,,,26,0,1.0,0,0.0,0,0,2,,q60-80,q80-100,,,,,,,,,-1.1518724550432042,,
122,mean_compactness:q60-80  mean_concave_points:q60-80,48,0.9090909090909091,0.8813183972168311,1.0,0.8918918918918919,10,0.9295774647887325,0.9697480349312504,0.9977010277861846,True,0.7406566373526989,0.9705882352941176,0.9004914004914005,34,0.7458240639225211,33,0.5872200830116173,0.7979775230505766,37,1,0.8918918918918919,14,0.3805032206133839,11,4,2,,q60-80,q60-80,,,,,,,,-0.858265387763016,-0.6926997780957168,-0.5290784127893957,-1.0626353255271883
123,mean_compactness:q60-80  mean_concave_points:q40-60,31,1.0,1.0,,1.0,30,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8842966917779725,,1,0,1.0,30,0.0,30,0,2,,q60-80,q40-60,,,,,,,,-0.9201944814507169,-0.5210006944086889,-0.35969586764176664,
124,mean_compactness:q40-60  mean_concave_points:q60-80,27,0.7142857142857143,0.8586491925897715,1.0,0.9,5,0.9,0.9876514728297041,0.9633074338239144,True,0.6142857142857143,0.9,0.8071428571428572,20,0.6830172859809209,18,0.2904208637373425,0.6142320950422431,20,2,0.9,7,0.25413746044235397,7,2,2,,q40-60,q60-80,,,,,,,,-0.4724540619574287,-0.6424784583414634,-0.4008214915042294,-0.5564906198727635
125,mean_compactness:q40-60  mean_concave_points:q40-60,40,0.9722222222222222,1.0,1.0,1.0,35,0.888888888888889,1.0,0.9992969747940645,True,0.8819171036881969,0.8,0.986111111111111,5,0.3976353643835142,4,0.8547107352531463,0.9588893891036104,4,1,1.0,35,0.5984175928025852,36,0,2,,q40-60,q40-60,,,,,,,,-0.7175004173919692,-0.843302622718858,-0.8956962785098874,-5.585806989718718
126,mean_compactness:q40-60  mean_concave_points:q20-40,33,1.0,0.0,,,33,,,1.0,True,0.0,,,0,,0,0.8942371899254208,,0,0,,33,0.0,33,0,2,,q40-60,q20-40,,,,,,,,-0.9875277741961515,,,
127,mean_compactness:q00-20  mean_concave_points:q20-40,28,1.0,0.0,,0.0,26,,0.841886116991607,1.0,True,0.0,,,0,0.0,0,0.8677253955022459,,2,0,0.0,28,0.0,26,2,2,,q00-20,q20-40,,,,,,,,-0.37506208769520133,-0.992505562115389,,
128,mean_compactness:q00-20  mean_concave_points:q00-20,78,1.0,0.0,,,78,,,1.0,True,0.0,,,0,,0,0.9538075796719513,,0,0,,78,0.0,78,0,2,,q00-20,q00-20,,,,,,,,-0.7269493561969613,,,
129,mean_compactness:q80-100  mean_concavity:q80-100,90,0.8,1.0,1.0,0.9882352941176471,4,0.9882352941176471,0.9997021877905713,0.9949492366205319,True,0.788235294117647,0.9882352941176471,0.8941176470588237,85,0.9361871214464283,84,0.28358206388191054,0.6977824473174522,85,1,0.9882352941176471,5,0.2841454493100963,5,1,2,,q80-100,,q80-100,,,,,,,-0.8064364728206473,-0.8876145145377148,-0.7345311484084074,-0.7161990069338379
130,mean_compactness:q20-40  mean_concavity:q20-40,58,0.9814814814814815,1.0,1.0,0.75,53,0.75,0.9936905367902901,0.9995312615960904,True,0.7314814814814815,0.75,0.8657407407407407,4,0.1941204496832434,3,0.9010848404921487,0.6200740208727398,4,1,0.75,54,0.0,54,1,2,,q20-40,,q20-40,,,,,,,-0.703289673861417,-0.9641586819186878,-0.8315182622408479,-0.9951775623261205
131,mean_compactness:q20-40  mean_concavity:q40-60,29,0.9523809523809523,1.0,1.0,0.75,20,0.7999999999999999,0.9681459737500557,0.9987951165516293,True,0.7336129786704408,0.8571428571428571,0.8511904761904762,7,0.34914420558717574,6,0.761840090063179,0.6841522998743415,8,1,0.75,22,0.4683002392838239,21,2,2,,q20-40,,q40-60,,,,,,,-0.4396446696863575,-0.8621098840799857,-0.9824721113356402,-0.9133554365064157
132,mean_compactness:q20-40  mean_concavity:q00-20,25,1.0,0.0,,,25,,,1.0,True,0.0,,,0,,0,0.8628148284692875,,0,0,,25,0.0,25,0,2,,q20-40,,q00-20,,,,,,,-0.508109506422268,,,
133,mean_compactness:q60-80  mean_concavity:q60-80,66,0.9473684210526315,0.9357388954437915,1.0,0.9361702127659575,18,0.9565217391304347,0.9866382305031185,0.9986683711958152,True,0.8588856950285798,0.9777777777777777,0.9417693169092946,45,0.8246075699870766,44,0.7397193458047858,0.8792566297159823,47,1,0.9361702127659575,21,0.7201127110074823,19,3,2,,q60-80,,q60-80,,,,,,,-0.8852838488525167,-0.8578728463064771,-0.8499798707403271,-1.0032827053084596
134,mean_compactness:q60-80  mean_concavity:q40-60,24,1.0,0.0,,0.0,23,,0.975,1.0,True,0.0,,,0,0.0,0,0.8518148710847749,,1,0,0.0,24,0.0,23,1,2,,q60-80,,q40-60,,,,,,,-0.7184900839301559,-0.5543605834319496,,
135,mean_compactness:q40-60  mean_concavity:q60-80,28,1.0,1.0,1.0,0.9523809523809523,7,0.975609756097561,0.9987951165516293,1.0,True,0.9128709291752769,1.0,0.9761904761904762,20,0.761840090063179,20,0.5903836027749514,0.9295246670347604,21,0,0.9523809523809523,8,0.8114875312478839,7,1,2,,q40-60,,q60-80,,,,,,,-0.5629047572826593,-0.8730118517098423,-1.3131174959949898,-1.718895535355043
136,mean_compactness:q40-60  mean_concavity:q20-40,24,1.0,0.0,,,24,,,1.0,True,0.0,,,0,,0,0.8575264022774187,,0,0,,24,0.0,24,0,2,,q40-60,,q20-40,,,,,,,-0.7330741561608348,,,
137,mean_compactness:q40-60  mean_concavity:q40-60,51,0.9318181818181818,0.8977461395703245,1.0,0.8571428571428571,41,0.75,0.9963897031380992,0.985712331573034,True,0.7121721978089965,0.6666666666666666,0.8944805194805197,9,0.42127680295680187,6,0.8134379899279777,0.74950386270986,7,3,0.8571428571428571,42,0.46855374106463576,44,1,2,,q40-60,,q40-60,,,,,,,-0.5287684080089216,-0.9770103779746909,-0.9788764375616781,-1.1516393711240414
138,mean_compactness:q00-20  mean_concavity:q20-40,27,1.0,1.0,1.0,0.5,25,0.6666666666666666,0.987420882906321,1.0,True,0.6933752452815364,1.0,0.75,1,0.01257911709367899,1,0.8628148284692875,0.2600090038649865,2,0,0.5,26,0.0,25,1,2,,q00-20,,q20-40,,,,,,,-0.3681923716182268,-0.9685151454568377,-1.0,-0.7296462798262775
139,mean_compactness:q00-20  mean_concavity:q00-20,82,1.0,0.0,,0.0,81,,0.975,1.0,True,0.0,,,0,0.0,0,0.9554797375436782,,1,0,0.0,82,0.0,81,1,2,,q00-20,,q00-20,,,,,,,-0.7542531954208237,-1.0,,
140,mean_compactness:q80-100  mean_fractal_dimension:q80-100,59,0.8,0.9566416380268449,0.9957421654396327,0.9772727272727273,12,0.9555555555555557,0.9994247607865843,0.956687994894164,True,0.8165726041680399,0.9347826086956522,0.8886363636363638,46,0.8797584177935348,43,0.519108866193147,0.7815305618330947,44,3,0.9772727272727273,13,0.7178244302583482,15,1,2,,q80-100,,,q80-100,,,,,,-0.8935660823201853,-1.16333418676573,-1.0338544086777322,-0.8549452665161372
141,mean_compactness:q80-100  mean_fractal_dimension:q40-60,21,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,21,0.8389023847809204,21,,,21,0,1.0,0,0.0,0,0,2,,q80-100,,,q40-60,,,,,,,-1.5570213438885547,,
142,mean_compactness:q80-100  mean_fractal_dimension:q60-80,23,1.0,1.0,,1.0,2,1.0,1.0,1.0,True,1.0,1.0,1.0,21,0.8389023847809204,21,0.15811388300839305,,21,0,1.0,2,1.0,2,0,2,,q80-100,,,q60-80,,,,,,-0.5158867263380871,-0.9782514288506499,,
143,mean_compactness:q20-40  mean_fractal_dimension:q00-20,27,0.8823529411764706,0.9219544457292888,0.9938325880005473,0.8,15,0.8000000000000002,0.9747892736731665,0.9854206831596984,True,0.6823529411764706,0.8,0.8411764705882352,10,0.4439045376923585,8,0.6355908378987497,0.6885203531759235,10,2,0.8,17,0.5051557438621127,17,2,2,,q20-40,,,q00-20,,,,,,-0.39063458929401057,-0.9661622912544051,-0.9088362137417175,-0.7830965453433197
144,mean_compactness:q20-40  mean_fractal_dimension:q20-40,33,1.0,1.0,,1.0,31,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.88781125307763,,2,0,1.0,31,0.0,31,0,2,,q20-40,,,q20-40,,,,,,-0.7183061407445046,-0.6391975450990905,-0.45684730836813847,
145,mean_compactness:q20-40  mean_fractal_dimension:q40-60,28,1.0,0.0,,0.0,27,,0.975,1.0,True,0.0,,,0,0.0,0,0.8722971323845661,,1,0,0.0,28,0.0,27,1,2,,q20-40,,,q40-60,,,,,,-0.6033048730650038,-0.52628875818876,,
146,mean_compactness:q20-40  mean_fractal_dimension:q60-80,21,1.0,0.0,,,21,,,1.0,True,0.0,,,0,,0,0.8389023847809204,,0,0,,21,0.0,21,0,2,,q20-40,,,q60-80,,,,,,-0.4326885267676451,,,
147,mean_compactness:q60-80  mean_fractal_dimension:q80-100,24,1.0,1.0,1.0,0.75,20,0.8571428571428571,0.9936905367902901,1.0,True,0.8451542547285166,1.0,0.875,3,0.1941204496832434,3,0.8315665290169145,0.6300045019324932,4,0,0.75,21,0.6362562100157296,20,1,2,,q60-80,,,q80-100,,,,,,-0.7773736210337412,-0.1826656756775759,-0.38600511473767996,-0.22192893963498542
148,mean_compactness:q60-80  mean_fractal_dimension:q00-20,21,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,21,0.8389023847809204,21,,,21,0,1.0,0,0.0,0,0,2,,q60-80,,,q00-20,,,,,,,-1.1595102461179863,,
149,mean_compactness:q60-80  mean_fractal_dimension:q40-60,24,0.8888888888888888,1.0,1.0,0.9333333333333333,8,0.9333333333333333,0.9983135697586446,0.9971908632534002,True,0.8222222222222222,0.9333333333333333,0.911111111111111,15,0.6805154334216966,14,0.5175034850830056,0.7841282698946401,15,1,0.9333333333333333,9,0.6408006498292196,9,1,2,,q60-80,,,q40-60,,,,,,-0.2160999302509873,-0.783975633010441,-0.5038255472975859,-0.5361367962267425
150,mean_compactness:q60-80  mean_fractal_dimension:q60-80,28,1.0,1.0,1.0,0.9,18,0.9473684210526316,0.9974714214555375,1.0,True,0.9233805168766386,1.0,0.95,9,0.5549838829718046,9,0.8146980318621477,0.8520018007729973,10,0,0.9,19,0.8388704928078611,18,1,2,,q60-80,,,q60-80,,,,,,-0.5745732049229764,-0.3504401372734589,-0.8713919991114262,-0.520208523958126
151,mean_compactness:q40-60  mean_fractal_dimension:q00-20,25,0.75,1.0,1.0,0.9523809523809523,3,0.9523809523809523,0.9987951165516293,0.9936905367902901,True,0.7023809523809523,0.9523809523809523,0.8511904761904762,21,0.761840090063179,20,0.1941204496832434,0.6017902119213633,21,1,0.9523809523809523,4,0.2500004117256164,4,1,2,,q40-60,,,q00-20,,,,,,-0.18125426887997992,-0.8730118517098423,-0.3065191621136514,-0.29272333049634364
152,mean_compactness:q40-60  mean_fractal_dimension:q20-40,20,0.8666666666666667,1.0,1.0,1.0,13,0.8333333333333333,1.0,0.9834240865599164,True,0.7867957924694432,0.7142857142857143,0.9333333333333333,7,0.4781762498950186,5,0.5953973033966279,0.8443006438943755,5,2,1.0,13,0.5724780279075999,15,0,2,,q40-60,,,q20-40,,,,,,-0.22644776803620695,-0.39873507070758596,-0.5071809564156609,-0.6238468396946069
153,mean_compactness:q40-60  mean_fractal_dimension:q40-60,21,1.0,1.0,1.0,0.75,17,0.8571428571428571,0.9936905367902901,1.0,True,0.8416254115301732,1.0,0.875,3,0.1941204496832434,3,0.8049356770312616,0.6300045019324931,4,0,0.75,18,0.41857894516247907,17,1,2,,q40-60,,,q40-60,,,,,,-0.5354321632788686,-0.3058180465713269,-0.3729328356626622,-0.3128059081234959
154,mean_compactness:q40-60  mean_fractal_dimension:q60-80,29,1.0,1.0,,1.0,27,1.0,1.0,1.0,True,1.0,1.0,1.0,2,0.15811388300839305,2,0.8722971323845661,,2,0,1.0,27,0.0,27,0,2,,q40-60,,,q60-80,,,,,,-0.8178650517089614,-0.2471467645036386,-0.21683100269453293,
155,mean_compactness:q00-20  mean_fractal_dimension:q00-20,38,1.0,1.0,1.0,0.5,34,0.6666666666666666,0.932414013511457,1.0,True,0.6871842709362768,1.0,0.75,2,0.06758598648854298,2,0.8971820757409873,0.4671035664809571,4,0,0.5,36,0.0,34,2,2,,q00-20,,,q00-20,,,,,,-1.4709006805624434,-1.0281143966614408,-1.0,-1.0132018971666839
156,mean_compactness:q00-20  mean_fractal_dimension:q20-40,38,1.0,0.0,,,38,,,1.0,True,0.0,,,0,,0,0.9074872385841217,,0,0,,38,0.0,38,0,2,,q00-20,,,q20-40,,,,,,-0.8710783745229153,,,
157,mean_compactness:q80-100  mean_perimeter:q80-100,51,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,51,0.9302229692504608,51,,,51,0,1.0,0,0.0,0,0,2,,q80-100,,,,q80-100,,,,,,-0.81222583391011,,
158,mean_compactness:q80-100  mean_perimeter:q60-80,36,0.6,1.0,1.0,1.0,3,0.96875,1.0,0.9472550494736843,True,0.7507571935295484,0.9393939393939394,0.8,33,0.88781125307763,31,0.14663279963467257,0.5599544161822343,31,2,1.0,3,0.30514048286930795,5,0,2,,q80-100,,,,q60-80,,,,,-0.47659545109406404,-1.5591230013654944,-0.5594552510952477,-0.4278755750682344
159,mean_compactness:q20-40  mean_perimeter:q20-40,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,2,,q20-40,,,,q20-40,,,,,-0.640194220560739,,,
160,mean_compactness:q20-40  mean_perimeter:q40-60,30,1.0,1.0,0.9933273307566757,0.3333333333333333,27,0.5,0.9057006759492866,1.0,True,0.5570860145311556,1.0,0.6666666666666666,1,0.008403758659612647,1,0.8722971323845661,0.34000600257665764,3,0,0.3333333333333333,29,0.0,27,2,2,,q20-40,,,,q40-60,,,,,-0.5458380935096565,-0.49463249748360094,-0.45684730836813847,-0.3651858416485059
161,mean_compactness:q20-40  mean_perimeter:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,2,,q20-40,,,,q00-20,,,,,-0.6024468173473897,,,
