,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,prevalence,informedness_LB,balanced_informedness_markedness,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,FPR,jaccard_complement_LB,DOR,fn,LR+,AP_UB,DOR_LB,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,informedness_UB,AUC,precision_LB,recall_LB,precision_UB,NPV_UB,degree,DisparateImpact,TPR_Disparity_UB,EqualOpportunityDifference_LB,DisparateImpact_LB,AverageOddsDifference_LB,TPR_Disparity,StatisticalParityDifference_UB,AverageOddsDifference_UB,StatisticalParityDifference_LB,AverageOddsDifference,EqualOpportunityDifference_UB,predicted_prevalence,EqualOpportunityDifference,DisparateImpact_UB,StatisticalParityDifference,TPR_Disparity_LB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno,FNR_CI_diff,recall_CI_diff,AP_CI_diff,explained_variance_CI_diff,R2_CI_diff,jaccard_complement_CI_diff,LR-_CI_diff,markedness_CI_diff,accuracy_CI_diff,phi_CI_diff,TPR_CI_diff,balanced_accuracy_CI_diff,specificity_CI_diff,prevalence_CI_diff,balanced_informedness_markedness_CI_diff,prevalence_threshold_CI_diff,NPV_CI_diff,informedness_CI_diff,precision_CI_diff,jaccard_CI_diff,sensitivity_CI_diff,FPR_CI_diff,DOR_CI_diff,LR+_CI_diff,F1_complement_CI_diff,AUC_CI_diff,DisparateImpact_CI_diff,TPR_Disparity_CI_diff,AverageOddsDifference_CI_diff,EqualOpportunityDifference_CI_diff,StatisticalParityDifference_CI_diff
274,age_group:80-84  menopause:postmenopausal_or_age_>=_55,1337,0.7849056603773585,0.4612408066136651,0.5,0.004646031245715265,-44.72603618832956,285,0.002677340709831684,0.5,True,1040,0.01479693728843618,0.7660246821241585,12,-18.57396226415094,0.7890553617607032,0.1356109277117245,-23.46962264150943,0.3617957749137022,0.007412268265666699,6,0.7890553617607032,0.7813673929376409,0.2109446382392967,-0.017761563330313118,-0.9561209851026177,0.2109446382392967,0.6370192307692307,1.4790080354673125,1046,-12.221639434303711,0.02346248211707147,-13.410076623364002,-0.9736453056316651,0.7823485415108452,0.2109446382392967,-47.587798993667334,0.0651159383163334,0.7617845368794378,0.8614732613277134,1325,-0.984253496902283,0.9875569344859646,0.5,0.6424528301886793,1.192487717551098,0.5088080202844354,0.8067555826802715,0.0396039603960396,0.7849056603773585,0.4943011151023595,0.0006314665384261782,0.008975317875841436,1.236532177938428,0.6754580489385533,0.3960943136114938,0.994263862332696,291,0.015625538976141672,2.324561403508772,0.7955694300827459,0.020618556701030927,0.8919362973880292,0.0017543859649122807,0.23821546312056224,3.3859629415839296,0.5,0.763354685835847,0.790604545274999,0.7890553617607032,0.8854154635783609,0.356512636078687,0.21509433962264152,0.771180112539667,3.649122807017544,6,2.324561403508772,0.031683875164028576,1.6616433856494905,0.19324441731972855,15.746745614035069,0.8772669759595109,0.7975130890052357,0.7890553617607032,3.6634131877528344,0.6424528301886794,0.00760333884196254,0.2109446382392967,0.04433540973514334,0.9978921162996268,2,0.7496611789992721,0.2682842173250305,-0.9083924968279659,-1.4274418113009213,-0.4660044911189975,-0.2692307692307693,-0.016648785164661853,-0.0031698501260788298,-0.10578126968841642,-0.16999806720369262,0.2884772532100869,0.21765145848915482,-0.2692307692307693,2.8914890404708933,-0.07268164743437619,-0.7436292861333773,,,80-84,,,,,,postmenopausal_or_age_>=_55,,,,-1.0272295148726702,-1.0,-1.0548131221331534,-0.6355349118743593,-0.9407245083979447,-3.492366295514025,-1.2061994103557707,-1.353320572374534,-2.729314399856326,-1.1608642235921682,-1.0,-0.9869125139763872,-2.105491299295793,-1.0,-0.9530823735961085,-0.9971225232568348,-1.0,-1.2392917188094679,-1.0,-1.272864734296906,-1.0,-1.0,-1.0213181048557756,-0.8943435823433404,-2.2896268795149113,-1.0,-0.9983080088873999,-1.054435501576877,-0.8433050862994147,-0.9021186547741732,-1.0922855249188181
275,age_group:65-69  menopause:postmenopausal_or_age_>=_55,4398,0.6732718894009216,0.40954468940033856,0.2413793103448276,0.010028876833999268,-28.098974949545443,1418,0.0006066028160330285,0.7586206896551724,True,2922,0.026014530746246385,0.6621703046839472,58,-16.188622278722384,0.8612988000078775,0.12325110241709984,-24.019609089464478,0.38557888907377,0.017460251579727346,44,0.3716897161915581,0.6711070280202113,0.628310283808442,0.5149134839088237,-0.9592351545277168,0.628310283808442,0.3585168401425571,0.8589460695216365,2936,-13.708102485206306,0.06961826823953399,-19.5117972810819,-0.9651358483955016,0.6743974533879036,0.13870119999212258,-21.092612667227254,0.1045882488395029,0.6590898147081999,0.7934267656032087,4340,-0.9739515722317713,0.992012377794344,0.7586206896551724,0.7159462895280471,1.9638845212669385,0.6712667116677907,0.6872204136480337,0.05789473684210526,0.6732718894009216,0.6599649745700408,0.0004264894355957448,0.01318781264211005,1.9387235682884623,0.6783678279543819,0.3962328009993687,0.9952316076294278,1462,0.017015336197237656,2.3218715043042653,0.6818250856579824,0.030095759233926128,0.5134229916089753,0.0005349934341714897,0.3409101852917997,2.6783731826038975,0.7586206896551724,0.7549941415467195,0.7719276044860531,0.8612988000078775,0.8101341217652643,0.20235093283176533,0.32672811059907836,0.655175271567513,6.476324803546241,14,2.3218715043042653,0.03161138911448528,3.9840740761709754,0.3127795863519667,12.335915296765716,0.8031885651456844,0.6885402455661664,0.8612988000078775,2.6006567628838524,0.715946289528047,0.021950974977489913,0.628310283808442,0.040193155298422246,0.9973906976793059,2,1.1824829066858804,0.14976586791703528,-0.22018160677270193,-0.901844388736238,-0.09887888653092508,-0.0007778065854291416,0.071364564322764,0.1340164980194031,0.029013490656782923,0.024506778413722535,0.2521850909233597,0.3324238290131878,-0.0007778065854291416,3.231946248848262,0.05130024817017592,-0.21826463012865618,,,65-69,,,,,,postmenopausal_or_age_>=_55,,,,-1.0,-1.0,-0.9619547239623629,-1.2711283672884068,-1.4581289860153455,-0.9257036505847225,-1.0409472147688437,-1.025205568521359,-1.0101314938564334,-0.7927615221265586,-1.0,-1.080434295390238,-1.0,-1.2519523158771662,-0.981063330532679,-1.5825413751874726,-1.0,-0.9075876528412845,-1.0256490474323214,-2.9613745991405827,-1.0,-2.2212564304738045,-0.9675881023437021,-0.8048037933574292,-1.2229834217850941,-1.0,-1.0034113343882267,-0.9551573878462927,-0.8828297576800616,-0.9531769863252886,-1.0878704576348748
276,age_group:45-49  nrelbc:0,2156,0.8713286713286713,0.3001324596544932,0.09090909090909091,0.002549588994116409,-49.21118943055149,276,0.0038885088919288643,0.9090909090909091,True,1869,0.03225021731515238,0.858951762523191,11,-21.105827505827506,0.9977010277861846,0.2115262537093722,-24.31095571095571,0.2575555825172099,0.014409754093024772,10,0.4127799169883827,0.8709226467847158,0.5872200830116173,2.3628072600948937,-0.9415307427812145,0.5872200830116173,0.1043338683788122,3.7985810396186435,1870,-11.868385341234454,0.10095702713000264,-15.222629323457035,-0.9645002056766763,0.87152133580705,0.002298972213815338,-33.14732828978119,0.16392089934705512,0.8564171921160052,0.9267305934963377,2145,-0.9830733391434209,0.997024151025962,0.9090909090909091,0.8902097902097902,5.949563406806186,0.8212134271371889,0.8852170801732507,0.06734006734006734,0.8713286713286713,0.8008391114865497,0.002345284546371503,0.00510204081632653,5.320150084133963,3.0503585928138364,0.27336986597266966,0.9994652406417113,286,0.009110582558677548,7.065217391304349,0.8793720930232558,0.03496503496503497,0.28619937100816284,0.0032938076416337285,0.14358280788399494,8.119096387297978,0.9090909090909091,0.9434311189355562,0.9795804689330309,0.9977010277861846,0.9405522910462957,0.0,0.12867132867132866,0.8578772316431246,67.71739130434783,1,7.065217391304349,0.047254004766451654,13.143045454545456,0.11478291982674928,,0.931008717310087,0.8828269944341373,0.9977010277861846,8.02420616480793,0.8902097902097902,0.016892103233217066,0.5872200830116173,0.06336030862758568,0.9999864611568983,2,0.4455723267556793,0.34360324105868,-0.3687478419536826,-2.316933355316119,-0.2440543603787592,0.15509729886726686,-0.14080424643882716,0.09718456471733394,-0.19167732756649933,-0.0047809205697341844,0.3399936055509044,0.1326530612244898,0.15509729886726686,3.1427353945988106,-0.1650608075661711,-0.2971519758262016,,,45-49,,,,,,,0,,,-0.9231942988114495,-0.9585964563323811,-0.9137610251719235,-0.7208229189864211,-0.7673822602117997,-8.934062062104267,-1.0,-0.8860376127174271,-8.165558014772035,-1.1380975088639709,-0.9585964563323811,-1.7524325635874878,-6.881280263766682,-0.7069259131374993,-2.1302257940260723,-1.1119114305848266,-1.3143946396808368,-2.0367311346077654,-0.9571027259977309,-2.463094682295511,-0.9585964563323811,-1.262470984355884,,-2.6253596951776914,-9.189344162108267,-1.4468150748929955,-1.029905556374342,-0.9435478439863447,-0.8716130192170727,-0.8882069478389657,-1.0365538857690075
277,age_group:45-49  nrelbc:1,373,0.9232876712328767,0.32451333847418584,0.25,0.00930400911369738,-7.303158764875691,28,0.04274999999999999,0.75,True,337,0.13771487147137676,0.8798257372654156,8,-2.6006849315068488,0.9681459737500557,0.5051780398912641,-2.832191780821918,0.19962759038204714,0.025770987455233266,6,0.6508557944128243,0.9182561307901907,0.3491442055871758,2.4592758051469916,-0.7170100889192886,0.3491442055871758,0.2707715133531157,7.221879629629628,339,-0.9316331065552559,0.16252004588622831,-1.8771349862258946,-0.8176297067499566,0.9195710455764075,0.03185402624994424,-9.112657657657657,0.3388853386378579,0.8910364981549581,0.9408628425617905,365,-0.9449874197466597,0.9788518355052218,0.75,0.8366438356164383,5.397641468868249,0.6967257544511216,0.9484221890470975,0.2857142857142857,0.9232876712328767,0.6756751321527361,0.010952380952380953,0.021447721179624665,5.855462831286362,4.4795780037678785,0.24231937221746958,0.9941002949852508,34,0.04182166465446821,9.776785714285714,0.9423796179378687,0.17647058823529413,0.5923065312523638,0.026785714285714284,0.10896350184504243,17.411483134920633,0.75,0.9687614468864469,0.9976125390801407,0.9681459737500557,0.9698472503904702,0.0,0.07671232876712329,0.896144001321113,36.107142857142854,2,9.776785714285714,0.2454131652661064,9.738709677419358,0.05157781095290241,,0.9573863636363636,0.938337801608579,0.9681459737500557,18.917690631808277,0.8366438356164384,0.06764065268275715,0.3491442055871758,0.345315131068134,0.9992847180806006,2,0.3146745810074504,0.4940763559835443,-0.6777941597017019,-3.306500232309139,-0.42579727745829327,-0.009493670886076,-0.1522982030364024,0.15695709313055234,-0.26671259380743423,-0.10906696103939545,0.49496124843605005,0.09115281501340483,-0.009493670886076,3.882611551366346,-0.198520455454052,-0.6711211497743353,,,45-49,,,,,,,1,,,-0.9968138657217834,-0.7615895429746362,-1.0234377564296908,-3.1792791330239574,-4.085270387002388,-2.9947013859819647,-1.0,-1.0900069914817105,-2.322767498054786,-1.2095740465618092,-0.7615895429746362,-1.158032676849007,-2.5134689647632134,-1.1485827573171328,-1.3202313684663152,-0.5743056856602079,-0.3901376976743751,-1.2377332768013338,-1.1397130607025907,-1.3277172210416854,-0.7615895429746362,-0.03031621574945561,,-1.2225161964536857,-2.758892443564916,-1.0483268833674644,-0.8850633471462368,-0.7201453003592018,-0.6923893343067632,-0.7890578361830001,-0.36043309804343593
278,age_group:60-64  nrelbc:0,4510,0.5723920863309353,0.41812703362408565,0.12903225806451613,0.010555727050800745,-40.667306333322635,1902,0.0004935520850901902,0.8709677419354839,True,2546,0.025818957630052704,0.5644290465631929,62,-17.228069157577167,0.9426099943929915,0.12288982321399056,-30.235858087723372,0.40163307547146426,0.020649749899180204,54,0.238508136381676,0.5713644524236984,0.761491863618324,0.4124039518763972,-0.9627767411545559,0.761491863618324,0.22542634873172335,0.6251798225910576,2554,-15.550212621846779,0.08644101471730195,-26.404206297048365,-0.9692602966115945,0.5764966740576497,0.05739000560700841,-24.78931600864004,0.10416928963247087,0.5576970599972604,0.7155602784989168,4448,-0.9777414166859164,0.99383741610004,0.8709677419354839,0.7216799141332095,1.8066647627920536,0.6837123107195128,0.5869919699411812,0.053518334985133795,0.5723920863309353,0.6789929244177979,0.0004078079691798058,0.013747228381374724,1.860633903249764,0.5337884942097211,0.4120010832183249,0.9968676585747847,1956,0.017589102173388514,2.036837285031037,0.5830399232922271,0.027607361963190184,0.3667579085491945,0.0004579220514907907,0.44230294000273973,2.1822678503769914,0.8709677419354839,0.7569821333134972,0.7643669038486212,0.9426099943929915,0.7349680271174055,0.13631720788545224,0.42760791366906475,0.555331309078381,9.035488958990538,8,2.036837285031037,0.033277602860526743,6.08723477890058,0.4130080300588173,17.556387022143877,0.7272207940588404,0.5833481152993348,0.9426099943929915,2.141533745121744,0.7216799141332095,0.02080603541227513,0.761491863618324,0.035869483297715644,0.9986467372650845,2,1.630590426079297,0.2865761384471958,-0.08128509447223946,-0.6697847015589491,0.07874794026097222,0.13814331445456784,0.18964979292935763,0.2285113133370339,0.13721579312446397,0.15190593310534625,0.29350577041860093,0.4337028824833703,0.13814331445456784,3.9047705814385516,0.16772383860648754,-0.054129750868129906,,,60-64,,,,,,,0,,,-0.9207195092857935,-1.0945878294665243,-1.2698432829011481,-1.2616508334744856,-1.0446986324739884,0.487900663641052,-1.0465383214073785,-1.0399359812980034,1.2639987553710534,-1.0206679550305369,-1.0945878294665243,-0.9347174095956333,0.4173941991442326,-1.438703964026616,-0.6383217652324311,-2.5050236774667605,-0.8836579994310778,-0.4096689338020303,-1.1274988870057059,-4.736778354763391,-1.0945878294665243,-4.781500294293233,-1.0522137847891158,-0.3772326895684604,0.8298345598834105,-0.8544926657992108,-1.0152929194617584,-1.0132764004918917,-1.3367831720095273,-0.8773459103226532,-1.6844400981306729
279,age_group:60-64  nrelbc:1,809,0.7932752179327521,0.39281637907366923,0.3333333333333333,0.002726469522107457,-67.30229282549402,166,0.007002790461694571,0.6666666666666666,True,637,0.018158462396083278,0.7746909765142151,6,-21.62681610626815,0.9567281317071105,0.16964183538002578,-27.20921544209215,0.30968937246895467,0.0031424293274221835,4,0.7772219044964505,0.7913043478260869,0.22277809550354957,-0.497261043729832,-0.9510739525119394,0.22277809550354957,0.42019884877027736,2.150474173265355,639,-12.54622322389202,0.013901985905195091,-13.497651272739123,-0.9733406977814599,0.792336217552534,0.043271868292889565,-73.86489043600386,0.09686379239245368,0.7635901802851437,0.8709677419354839,803,-0.9909927132805255,0.9887398871321881,0.6666666666666666,0.7299709422997094,1.2749209924690694,0.5519775527976094,0.8207884633122742,0.045454545454545456,0.7932752179327521,0.5228978943367532,0.000991321608272169,0.007416563658838072,1.478414694280079,1.1257794503060572,0.35767930644826196,0.9968701095461658,170,0.016072390957774435,3.2248995983935744,0.8079501588494518,0.023529411764705882,0.8199960715410808,0.004016064257028112,0.23640981971485606,5.052603016924208,0.6666666666666666,0.90189363564447,0.9370439902626656,0.9567281317071105,0.9000751366120219,0.0,0.20672478206724781,0.7644041901088372,7.674698795180723,2,3.2248995983935744,0.034523599303751165,3.7125398057479515,0.17921153668772574,,0.8834951456310678,0.8166254635352287,0.9567281317071105,5.057782274802822,0.7299709422997094,0.0064473432992111545,0.22277809550354957,0.05914635699448866,0.9996207307366993,2,0.7261343990511429,,-0.7638355333592733,-1.5003340813233343,-0.4017105065571666,-0.09433962264150952,-0.026237172629730608,0.25544082649152955,-0.13334545584850543,-0.08629187036524893,0.5754765204536988,0.21013597033374537,-0.09433962264150952,2.9331092194541384,-0.0792539423440386,,,,60-64,,,,,,,1,,,-0.9611999861101224,-0.6267557857918425,-0.442957726694742,-0.20750203259845604,-0.49152430413035963,-4.854437515281511,-0.8468372119678753,-0.5817196390394695,-4.992636938558902,-0.532696074338638,-0.6267557857918425,-0.7091940668985529,-3.873699631699651,-0.4590545995856378,-0.6273715775676697,-0.763429731527217,-0.7635116102085572,-0.846888284092696,-0.7204097768597195,-1.102631226519215,-0.6267557857918425,-1.0715616136199615,,-0.797320925898079,-5.119039014562435,-0.6686700474792698,-1.0325133380789424,,-0.7638676494020705,-0.751047609756823,-1.006997841904606
280,age_group:50-54  nrelbc:0,5615,0.7488805301809063,0.40512123180977005,0.3125,0.0039012951447304958,-61.3796354615347,1402,0.0005740333545968695,0.6875,True,4181,0.012402432664312086,0.735080142475512,32,-32.53212878380798,0.8388152759117703,0.1027144607968028,-43.37791062152963,0.34903856333255734,0.006941692983017609,22,0.5000775816319688,0.7475415698194171,0.49992241836803114,0.5022270312518325,-0.9766331392836037,0.49992241836803114,0.4172895240373117,1.2041914639524882,4191,-24.866053167514966,0.03359012150494484,-31.291033732181774,-0.9821644964195614,0.7485307212822796,0.16118472408822931,-43.043222974283886,0.0755023281688209,0.7372874729385157,0.8481186355991729,5583,-0.9860371075252962,0.9956163327312333,0.6875,0.7181902650904531,2.284131483148045,0.6418382945520796,0.7602129234924955,0.03021978021978022,0.7488805301809063,0.6364094102580424,0.00039926605591095415,0.005699020480854853,2.1121638126217683,0.8777881155562679,0.37670289152601083,0.9976139346218086,1424,0.008035872734653265,2.7377407275320973,0.7555088145619772,0.01544943820224719,0.5827519637639331,0.0004903708987161198,0.2627125270614843,3.3784714016266437,0.6875,0.7832273880593554,0.7999711199228641,0.8388152759117703,0.8606153209503019,0.24253885059660305,0.25111946981909367,0.7369863837774928,6.560770328102711,10,2.7377407275320973,0.016794526488582037,3.2729599372917297,0.23978707650750453,13.561998487631932,0.8555350931041539,0.7558548530721282,0.8388152759117703,3.241352020937214,0.718190265090453,0.009706742368348106,0.49992241836803114,0.023297667183568314,0.9988552143925046,2,0.8624962125362606,0.21502923345401226,-0.2855439006429965,-1.2038840758038938,-0.16214537421758415,-0.07962328767123283,-0.013226301650245029,0.09974957989524341,-0.058668137626526486,-0.058900709667242424,0.24865923196722944,0.25360641139804097,-0.07962328767123283,2.909146851493996,-0.04043129881089397,-0.4009783552979984,,,50-54,,,,,,,0,,,-1.1205530194957478,-0.6253761875175466,-0.2968749282315019,-0.4550187371888521,-0.4460027287001991,-3.680572378342938,-1.2041022735416342,-0.5495305872873663,-3.2723656778175227,-0.46063184774638455,-0.6253761875175466,-0.4237787673586313,-3.1919086795681384,-0.6792312595967647,-0.6611912829771005,-1.2546987348526597,-0.816887656499687,-0.6416831667453835,-0.5033272723241131,-2.784457650019909,-0.6253761875175466,-1.8408835752204753,-0.7064876677617062,-0.872836165931404,-3.7670281576614832,-0.5509158790875606,-1.031424174529156,-0.8230179690596354,-0.8681676905375545,-0.8010264553436941,-1.606877136377272
281,age_group:50-54  nrelbc:1,1046,0.8574199806013579,0.3039339872528831,0.06666666666666667,0.00804780428566044,-21.222484752174353,147,0.007575802091902691,0.9333333333333333,True,884,0.08211544323440574,0.8385994263862333,15,-7.631878435176205,0.9983135697586446,0.3367202480471034,-9.010216618170064,0.2665991883316726,0.05509151921172652,14,0.3194845665783033,0.8565891472868217,0.6805154334216967,2.4143093478007245,-0.8740911973598541,0.6805154334216967,0.0777526395173454,3.4893628306544104,885,-4.567187689992707,0.10750320035780231,-5.789917673782349,-0.9119135347580447,0.858508604206501,0.001686430241355449,-20.20410256410257,0.26051420530181013,0.8345731473465449,0.9136272656804326,1031,-0.9475511949006243,0.993720594395873,0.9333333333333333,0.8953766569673456,4.968567144591044,0.8237597761514472,0.8782032471681909,0.1590909090909091,0.8574199806013579,0.8291779144908724,0.005393546328628799,0.014340344168260038,5.596519461077844,2.817059105636851,0.281015592726733,0.9988700564971752,161,0.023542066472317307,6.546031746031746,0.8755406282996477,0.08695652173913043,0.3014472172235373,0.006349206349206349,0.1654268526534551,7.785274232091857,0.9333333333333333,0.9353277983799125,0.9615753994438188,0.9983135697586446,0.9318322182192484,0.0,0.1425800193986421,0.8371320448355332,84.19047619047619,1,6.546031746031746,0.14089683210562326,23.17632297644964,0.12179675283180916,,0.9227557411273487,0.8816443594646272,0.9983135697586446,7.694622561492791,0.8953766569673456,0.04835717062918407,0.6805154334216967,0.1415942606798271,0.9999713927165582,2,0.5277157972622155,0.3344253376766736,-0.09379486326018123,-2.0020027084583623,-0.14388392223183671,0.18252427184466025,-0.09993708988057601,0.09910453946938286,-0.16913566675184705,0.01882162180506118,0.3236584728686457,0.15391969407265774,0.18252427184466025,2.958826883099044,-0.13775187397815983,-0.035249074338491726,,,50-54,,,,,,,1,,,-0.6266695017410648,-1.5783379836829206,-1.480413747968722,-1.8270751333416038,-2.52198576780913,-3.109196599955134,-0.42576819151025214,-1.4662362335999237,-2.7619068377990206,-1.1598031737277532,-1.5783379836829206,-2.523954149031903,-2.7271569249992904,-1.1820200188518617,-2.376832600831789,0.6808865782171317,-1.385153056708706,-2.3566458419379406,-1.342140520943925,-3.2804862521542435,-1.5783379836829206,0.22212836193763996,,-1.796745972631751,-3.772822448564463,-2.2769201311824365,-0.9279308874363515,-1.8379970789729867,-1.422455842698408,-1.8063553549299558,-0.4936213191798947
282,age_group:50-54  nrelbc:>=2,115,0.9824561403508771,,0.0,0.00022013061936887725,-2.3037280701754383,2,,1.0,True,112,0.3333333333333333,0.9652173913043478,1,-0.9824561403508778,1.0,1.0,-1.0175438596491233,,-0.0,1,0.975,0.9824561403508771,0.025000000000000022,,,0.025000000000000022,0.0,,112,1.0,0.0,1.0,-0.6666666666666667,0.9826086956521739,0.0,-1.9473684210526307,0.5722633835193015,0.9380613067700989,0.9775784753363228,114,,0.9676000740686317,1.0,0.9912280701754386,,,0.9978682505790368,0.5,0.9824561403508771,,,0.008695652173913044,,28.166666666666668,0.11696132920126338,1.0,3,0.047496946884995214,57.0,1.0,0.3333333333333333,,0.5,0.0619386932299011,,1.0,,,1.0,1.0,,0.017543859649122806,0.9625,,0,57.0,1.0,,0.00213174942096315,,0.9911504424778761,1.0,1.0,,0.9912280701754386,0.008403758659612647,0.025000000000000022,0.9057006759492866,1.0,2,0.09044738250168285,,,-11.304025274413647,,0.24148606811145512,-0.20519910696646906,,-0.297439115901703,-0.012502255581169491,,0.02608695652173913,0.24148606811145512,11.176108759037348,-0.26233439742129794,,,,50-54,,,,,,,>=2,,,-0.967329203846211,-0.6675444045259735,-0.9861305327512594,-11.582198470616207,-13.836075861963824,-6.503445568428544,,,-6.820699896694211,-0.9291264113354537,-0.6675444045259735,,-3.990358260744176,-0.894083227964288,,,-0.3633933790493894,,-0.9910250160753098,,-0.6675444045259735,-0.7294653416394222,,,-6.103591858583377,,-0.8359383825301457,,,,-0.8288626622383023
283,age_group:70-74  nrelbc:0,3085,0.7419986936642717,0.40865334768067685,0.2608695652173913,0.0047318019862333215,-46.96270040598496,790,0.001104197535798941,0.7391304347826086,True,2272,0.017515176425151043,0.729805510534846,23,-25.14097066424331,0.8977138660846415,0.13509010255782386,-33.86865646210206,0.3494929896758352,0.011363053161180251,17,0.48405197040243814,0.7405475880052151,0.5159480295975619,0.7014577813017756,-0.966294442359581,0.5159480295975619,0.351576852418861,1.1666573042660509,2278,-20.75406853123978,0.052925778729366456,-24.80808907045191,-0.9763004352825855,0.7419773095623987,0.10228613391535847,-38.14699565689467,0.09417042591300896,0.7261114890762377,0.8437500000000001,3062,-0.9855532990568718,0.9942760108281321,0.7391304347826086,0.7405645642234402,2.252403406941899,0.665795516904686,0.7574222652421071,0.04096385542168675,0.7419986936642717,0.6484935320477438,0.0007090475284615234,0.0074554294975688815,2.158004220355105,0.944265852804497,0.3713908007091046,0.9973661106233538,807,0.011165922983031066,2.8648321408915796,0.7528941718369556,0.021065675340768277,0.625834932756073,0.0009356081452944413,0.27388851092376226,3.474768299454073,0.7391304347826086,0.7987789788759277,0.8326355963991365,0.8977138660846415,0.8592680216483546,0.16398424572290637,0.25800130633572826,0.7281566865318512,8.148523206751054,6,2.8648321408915796,0.02832087359868986,3.200970133667503,0.24257773475789332,18.640043782397186,0.850936329588015,0.7613128038897893,0.8977138660846415,3.78678399331316,0.7405645642234402,0.012318263584846056,0.5159480295975619,0.033514489770406296,0.9990328147322717,2,0.9018195630559513,0.3830636525172507,-0.41884614459790526,-1.174362172320956,-0.26944476624653513,-0.02166690741008237,-0.0022025029536636813,0.10133564156533553,-0.06126016071800887,-0.024629036009637895,0.20143756453535114,0.26158833063209075,-0.02166690741008237,2.9390372006466396,-0.028478930434701066,-0.438706928479579,,,70-74,,,,,,,0,,,-0.8703616304035738,-1.1972353460020602,-1.0333520324235088,-0.8732433364869964,-1.212840445196943,-2.650168503044762,-0.8954246206159352,-0.9897397880916416,-2.3309016078684377,-0.9247972733291703,-1.1972353460020602,-1.3656917145960092,-2.2479572522572573,-0.9978846529457043,-1.361383709394921,-0.9589701113749803,-1.0754890049189225,-0.9999036224934498,-1.0236851108186922,-2.5731906975093213,-1.1972353460020602,-1.8878755519635224,-0.9972204799809445,-1.1667335462278052,-2.946771652302758,-1.1716411382325678,-1.0372946109278458,-0.8954111711951197,-1.0012896340767592,-1.2410989013125588,-1.5038340907652576
284,age_group:70-74  nrelbc:1,735,0.8714090287277702,,0.75,0.0014847411454163542,-80.26055858310627,94,0.00810410334346504,0.25,True,637,0.006713211600429645,0.846734693877551,4,-20.550615595075246,0.8058795503167566,0.09965126393105428,-23.38269493844051,,0.002346938775510205,1,0.9936905367902901,0.8678474114441417,0.006309463209709889,-0.4986886668543015,-0.9685763054044959,0.006309463209709889,0.8606750392464678,2.005998898945964,640,-6.088600000000015,-0.03890407900028507,-8.790625000000013,-0.9847861842105263,0.8680272108843538,0.19412044968324338,-85.8409400544959,0.026624893500638996,0.8449534388317653,0.9156400863339512,731,-0.9988863287250384,0.9863627373318381,0.25,0.5607045143638851,0.0,0.43070348202237974,0.8948214106721587,0.020202020202020204,0.8714090287277702,0.31540834542891527,0.0,0.005442176870748299,,0.4796813759798433,0.4176538239264238,0.9953125,95,0.013875065621989249,1.944148936170213,0.8833673469387755,0.010526315789473684,1.1588576240025918,0.0026595744680851063,0.15504656116823454,4.896153846153846,0.25,0.9354493985716309,0.806000683298855,0.8058795503167566,0.9389846894596608,0.20865157480314978,0.12859097127222982,0.8497615803814714,2.2588652482269507,3,1.944148936170213,0.0159706398740726,,0.10517858932784137,,0.9292487235594458,0.8868367346938775,0.8058795503167566,,0.560704514363885,0.000266467732832484,0.006309463209709889,0.05725698059313573,0.9990322796452681,2,0.44423799167102745,0.9847758377084611,-1.0182050235328577,-2.3263380772752353,-0.5965159433588985,-0.515625,-0.11641827208213569,0.4021444861753904,-0.20070871330542686,-0.3367586675481769,0.40779235577807693,0.1292517006802721,-0.515625,3.1606692934502623,-0.16169977826479562,-1.0187028506936355,,,70-74,,,,,,,1,,,-1.0096474215421285,-0.45678201756138587,-0.37971799678591717,-0.3743304111869615,-0.6000771316785243,-3.7055679012067944,-0.9412718629849794,-0.5535922399035859,-3.3067502957812684,-0.2926376071604505,-0.45678201756138587,-0.6305842631954498,-2.730975371381643,-0.736837300275738,-0.5879602178610415,,-0.6092721535247653,,-0.7973388849091143,-0.9411893410823648,-0.45678201756138587,0.40249830400201525,,-0.5815911350011521,-3.3129463852035084,-0.3854799396052014,-0.8757322691604577,-0.6676061748588131,-0.6729689127506969,-0.6845652280383568,-0.20971192394380353
