,description,size,kolmogorov_smirnoff_confidence_score_statistic,kolmogorov_smirnoff_malignancy_score_statistic,kolmogorov_smirnoff_outlier_score_statistic,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,worst_area,worst_compactness,worst_concave_points,worst_concavity,worst_fractal_dimension,worst_perimeter,worst_radius,worst_smoothness,worst_symmetry,worst_texture
1491,mean_radius:q40-60  worst_perimeter:q40-60,76,0.21258140279705348,0.3905999786484467,0.3905999786484467,,,,,,,q40-60,,,,,,,,,q40-60,,,,
1492,mean_radius:q40-60  worst_perimeter:q20-40,20,-0.13861566484517304,0.496448087431694,0.496448087431694,,,,,,,q40-60,,,,,,,,,q20-40,,,,
1493,mean_radius:q60-80  worst_perimeter:q60-80,84,0.46126656848306336,-0.5938144329896907,-0.5938144329896907,,,,,,,q60-80,,,,,,,,,q60-80,,,,
1494,mean_radius:q00-20  worst_perimeter:q00-20,102,-0.20434983415207625,0.5168577066801024,0.5168577066801024,,,,,,,q00-20,,,,,,,,,q00-20,,,,
1495,mean_radius:q80-100  worst_radius:q80-100,105,-0.3761288998357964,-0.8577586206896551,-0.8577586206896551,,,,,,,q80-100,,,,,,,,,,q80-100,,,
1496,mean_radius:q20-40  worst_radius:q20-40,87,-0.2875470978203844,0.5202461010158821,0.5202461010158821,,,,,,,q20-40,,,,,,,,,,q20-40,,,
1497,mean_radius:q40-60  worst_radius:q40-60,80,0.2319274028629857,0.3571574642126789,0.3571574642126789,,,,,,,q40-60,,,,,,,,,,q40-60,,,
1498,mean_radius:q60-80  worst_radius:q60-80,89,0.42743445692883897,-0.5712780898876404,-0.5712780898876404,,,,,,,q60-80,,,,,,,,,,q60-80,,,
1499,mean_radius:q00-20  worst_radius:q00-20,104,-0.19807692307692307,0.5091604631927212,0.5091604631927212,,,,,,,q00-20,,,,,,,,,,q00-20,,,
1500,mean_radius:q80-100  worst_smoothness:q80-100,29,-0.4590676883780332,-0.7988505747126436,-0.7988505747126436,,,,,,,q80-100,,,,,,,,,,,q80-100,,
1501,mean_radius:q80-100  worst_smoothness:q20-40,23,-0.12509953814301641,-0.7032967032967034,-0.7032967032967034,,,,,,,q80-100,,,,,,,,,,,q20-40,,
1502,mean_radius:q80-100  worst_smoothness:q60-80,32,-0.4787593109869646,-0.8324022346368715,-0.8324022346368715,,,,,,,q80-100,,,,,,,,,,,q60-80,,
1503,mean_radius:q80-100  worst_smoothness:q40-60,21,-0.3679179701077511,-0.7335766423357665,-0.7335766423357665,,,,,,,q80-100,,,,,,,,,,,q40-60,,
1504,mean_radius:q20-40  worst_smoothness:q20-40,22,-0.3072959946817351,0.5251786604620242,0.5251786604620242,,,,,,,q20-40,,,,,,,,,,,q20-40,,
1505,mean_radius:q20-40  worst_smoothness:q60-80,23,-0.3127886606147476,0.5027870680044593,0.5027870680044593,,,,,,,q20-40,,,,,,,,,,,q60-80,,
1506,mean_radius:q20-40  worst_smoothness:q40-60,24,-0.21185015290519876,0.44403669724770645,0.44403669724770645,,,,,,,q20-40,,,,,,,,,,,q40-60,,
1507,mean_radius:q20-40  worst_smoothness:q00-20,28,-0.3395167678901505,0.4984816477422762,0.4984816477422762,,,,,,,q20-40,,,,,,,,,,,q00-20,,
1508,mean_radius:q40-60  worst_smoothness:q20-40,26,-0.10334324975208953,0.40515653775322286,0.40515653775322286,,,,,,,q40-60,,,,,,,,,,,q20-40,,
1509,mean_radius:q40-60  worst_smoothness:q40-60,23,0.17861124382863514,0.4148749800923714,0.4148749800923714,,,,,,,q40-60,,,,,,,,,,,q40-60,,
1510,mean_radius:q40-60  worst_smoothness:q00-20,31,0.24193548387096775,0.44543710277011633,0.44543710277011633,,,,,,,q40-60,,,,,,,,,,,q00-20,,
1511,mean_radius:q60-80  worst_smoothness:q80-100,29,-0.17573435504469986,-0.6988505747126437,-0.6988505747126437,,,,,,,q60-80,,,,,,,,,,,q80-100,,
1512,mean_radius:q60-80  worst_smoothness:q20-40,23,0.673992673992674,-0.44871794871794873,-0.44871794871794873,,,,,,,q60-80,,,,,,,,,,,q20-40,,
1513,mean_radius:q60-80  worst_smoothness:q60-80,22,0.21331228186804055,-0.643510054844607,-0.643510054844607,,,,,,,q60-80,,,,,,,,,,,q60-80,,
1514,mean_radius:q60-80  worst_smoothness:q00-20,21,0.5781195689954814,-0.39381299965241573,-0.39381299965241573,,,,,,,q60-80,,,,,,,,,,,q00-20,,
1515,mean_radius:q00-20  worst_smoothness:q80-100,21,0.30804657629475146,0.375738616614529,0.375738616614529,,,,,,,q00-20,,,,,,,,,,,q80-100,,
1516,mean_radius:q00-20  worst_smoothness:q60-80,22,-0.16544789762340037,0.40585009140767825,0.40585009140767825,,,,,,,q00-20,,,,,,,,,,,q60-80,,
1517,mean_radius:q00-20  worst_smoothness:q40-60,26,-0.24727298484204563,0.49582093780988806,0.49582093780988806,,,,,,,q00-20,,,,,,,,,,,q40-60,,
1518,mean_radius:q00-20  worst_smoothness:q00-20,26,-0.24351891202719933,0.5267034990791897,0.5267034990791897,,,,,,,q00-20,,,,,,,,,,,q00-20,,
1519,mean_radius:q80-100  worst_symmetry:q80-100,32,-0.44564711359404097,-0.8090083798882681,-0.8090083798882681,,,,,,,q80-100,,,,,,,,,,,,q80-100,
1520,mean_radius:q80-100  worst_symmetry:q40-60,22,-0.2564400864218049,-0.7696526508226691,-0.7696526508226691,,,,,,,q80-100,,,,,,,,,,,,q40-60,
1521,mean_radius:q80-100  worst_symmetry:q60-80,28,-0.3766173752310536,-0.7480195405334038,-0.7480195405334038,,,,,,,q80-100,,,,,,,,,,,,q60-80,
1522,mean_radius:q20-40  worst_symmetry:q40-60,25,-0.2913235294117647,0.4963235294117647,0.4963235294117647,,,,,,,q20-40,,,,,,,,,,,,q40-60,
1523,mean_radius:q20-40  worst_symmetry:q00-20,26,-0.1780705482362941,0.44567219152854515,0.44567219152854515,,,,,,,q20-40,,,,,,,,,,,,q00-20,
1524,mean_radius:q20-40  worst_symmetry:q60-80,24,-0.2095565749235474,0.43463302752293576,0.43463302752293576,,,,,,,q20-40,,,,,,,,,,,,q60-80,
1525,mean_radius:q20-40  worst_symmetry:q20-40,24,-0.3974006116207951,0.583256880733945,0.583256880733945,,,,,,,q20-40,,,,,,,,,,,,q20-40,
1526,mean_radius:q40-60  worst_symmetry:q80-100,23,0.37928014014970535,0.20377448638318205,0.20377448638318205,,,,,,,q40-60,,,,,,,,,,,,q80-100,
1527,mean_radius:q40-60  worst_symmetry:q00-20,32,0.15159450651769088,0.447334729981378,0.447334729981378,,,,,,,q40-60,,,,,,,,,,,,q00-20,
1528,mean_radius:q40-60  worst_symmetry:q20-40,24,0.32217125382262995,0.38402140672782875,0.38402140672782875,,,,,,,q40-60,,,,,,,,,,,,q20-40,
1529,mean_radius:q60-80  worst_symmetry:q80-100,33,0.16943690637720488,-0.6599954771596562,-0.6599954771596562,,,,,,,q60-80,,,,,,,,,,,,q80-100,
1530,mean_radius:q60-80  worst_symmetry:q40-60,20,0.5555555555555556,-0.5683060109289617,-0.5683060109289617,,,,,,,q60-80,,,,,,,,,,,,q40-60,
1531,mean_radius:q60-80  worst_symmetry:q60-80,20,0.4034608378870674,-0.5956284153005464,-0.5956284153005464,,,,,,,q60-80,,,,,,,,,,,,q60-80,
1532,mean_radius:q60-80  worst_symmetry:q20-40,25,0.5454411764705882,-0.3947058823529412,-0.3947058823529412,,,,,,,q60-80,,,,,,,,,,,,q20-40,
1533,mean_radius:q00-20  worst_symmetry:q40-60,29,-0.241698595146871,0.48984674329501915,0.48984674329501915,,,,,,,q00-20,,,,,,,,,,,,q40-60,
1534,mean_radius:q00-20  worst_symmetry:q00-20,26,-0.2842470604901544,0.5340699815837937,0.5340699815837937,,,,,,,q00-20,,,,,,,,,,,,q00-20,
1535,mean_radius:q00-20  worst_symmetry:q60-80,26,-0.16666666666666666,0.4219436180762148,0.4219436180762148,,,,,,,q00-20,,,,,,,,,,,,q60-80,
1536,mean_radius:q00-20  worst_symmetry:q20-40,22,-0.2363303972079109,0.47764666777463854,0.47764666777463854,,,,,,,q00-20,,,,,,,,,,,,q20-40,
1537,mean_radius:q80-100  worst_texture:q40-60,29,-0.28639846743295017,-0.7222222222222222,-0.7222222222222222,,,,,,,q80-100,,,,,,,,,,,,,q40-60
1538,mean_radius:q80-100  worst_texture:q60-80,31,-0.40430507255066556,-0.7470919774553304,-0.7470919774553304,,,,,,,q80-100,,,,,,,,,,,,,q60-80
1539,mean_radius:q80-100  worst_texture:q80-100,38,-0.4089106948161364,-0.7929428089999009,-0.7929428089999009,,,,,,,q80-100,,,,,,,,,,,,,q80-100
1540,mean_radius:q20-40  worst_texture:q00-20,27,-0.4404127374607079,0.6399480661473281,0.6399480661473281,,,,,,,q20-40,,,,,,,,,,,,,q00-20
1541,mean_radius:q20-40  worst_texture:q20-40,30,-0.3473098330241187,0.49554730983302414,0.49554730983302414,,,,,,,q20-40,,,,,,,,,,,,,q20-40
1542,mean_radius:q20-40  worst_texture:q40-60,23,-0.09778627169931518,0.3503742634177417,0.3503742634177417,,,,,,,q20-40,,,,,,,,,,,,,q40-60
1543,mean_radius:q20-40  worst_texture:q60-80,20,-0.3288706739526412,0.5065573770491804,0.5065573770491804,,,,,,,q20-40,,,,,,,,,,,,,q60-80
1544,mean_radius:q40-60  worst_texture:q00-20,24,-0.16307339449541283,0.4451070336391437,0.4451070336391437,,,,,,,q40-60,,,,,,,,,,,,,q00-20
1545,mean_radius:q40-60  worst_texture:q20-40,29,0.1859514687100894,0.32918263090676886,0.32918263090676886,,,,,,,q40-60,,,,,,,,,,,,,q20-40
1546,mean_radius:q40-60  worst_texture:q40-60,22,0.19702509556257272,0.35491108525843446,0.35491108525843446,,,,,,,q40-60,,,,,,,,,,,,,q40-60
1547,mean_radius:q40-60  worst_texture:q60-80,22,0.4833804221372777,-0.26192454711650326,-0.26192454711650326,,,,,,,q40-60,,,,,,,,,,,,,q60-80
1548,mean_radius:q60-80  worst_texture:q00-20,22,0.6771647000166195,-0.4410835964766495,-0.4410835964766495,,,,,,,q60-80,,,,,,,,,,,,,q00-20
1549,mean_radius:q60-80  worst_texture:q40-60,21,0.4648070907194995,-0.46697949252693777,-0.46697949252693777,,,,,,,q60-80,,,,,,,,,,,,,q40-60
1550,mean_radius:q60-80  worst_texture:q60-80,28,0.2689463955637708,-0.5415896487985212,-0.5415896487985212,,,,,,,q60-80,,,,,,,,,,,,,q60-80
1551,mean_radius:q60-80  worst_texture:q80-100,29,0.23991060025542785,-0.5432950191570881,-0.5432950191570881,,,,,,,q60-80,,,,,,,,,,,,,q80-100
1552,mean_radius:q00-20  worst_texture:q00-20,34,-0.2697636063771303,0.4501924134139637,0.4501924134139637,,,,,,,q00-20,,,,,,,,,,,,,q00-20
1553,mean_radius:q00-20  worst_texture:q20-40,33,-0.17610809588421528,0.4141791044776119,0.4141791044776119,,,,,,,q00-20,,,,,,,,,,,,,q20-40
1554,mean_smoothness:q80-100  mean_symmetry:q80-100,57,0.13599917763157895,-0.4302357456140351,-0.4302357456140351,,,,,,,,q80-100,q80-100,,,,,,,,,,,
1555,mean_smoothness:q80-100  mean_symmetry:q60-80,30,0.15683364254792825,-0.24730983302411874,-0.24730983302411874,,,,,,,,q80-100,q60-80,,,,,,,,,,,
1556,mean_smoothness:q20-40  mean_symmetry:q40-60,20,-0.1638433515482696,0.15428051001821494,0.15428051001821494,,,,,,,,q20-40,q40-60,,,,,,,,,,,
1557,mean_smoothness:q20-40  mean_symmetry:q00-20,37,-0.09022556390977443,0.2795671611461085,0.2795671611461085,,,,,,,,q20-40,q00-20,,,,,,,,,,,
1558,mean_smoothness:q20-40  mean_symmetry:q20-40,31,0.20637966182995562,0.24217532078186832,0.24217532078186832,,,,,,,,q20-40,q20-40,,,,,,,,,,,
1559,mean_smoothness:q60-80  mean_symmetry:q80-100,21,0.20168578380257213,-0.42448731317344457,-0.42448731317344457,,,,,,,,q60-80,q80-100,,,,,,,,,,,
1560,mean_smoothness:q60-80  mean_symmetry:q40-60,31,-0.1674661230363353,-0.10163089099412399,-0.10163089099412399,,,,,,,,q60-80,q40-60,,,,,,,,,,,
1561,mean_smoothness:q60-80  mean_symmetry:q60-80,35,-0.1825040128410915,-0.266131621187801,-0.266131621187801,,,,,,,,q60-80,q60-80,,,,,,,,,,,
1562,mean_smoothness:q40-60  mean_symmetry:q40-60,29,-0.09572158365261814,-0.2264367816091954,-0.2264367816091954,,,,,,,,q40-60,q40-60,,,,,,,,,,,
1563,mean_smoothness:q40-60  mean_symmetry:q60-80,22,-0.11243144424131626,-0.11060329067641682,-0.11060329067641682,,,,,,,,q40-60,q60-80,,,,,,,,,,,
1564,mean_smoothness:q40-60  mean_symmetry:q20-40,28,-0.15724848164774227,0.22392395035648271,0.22392395035648271,,,,,,,,q40-60,q20-40,,,,,,,,,,,
1565,mean_smoothness:q00-20  mean_symmetry:q40-60,20,0.29298724954462657,0.30783242258652094,0.30783242258652094,,,,,,,,q00-20,q40-60,,,,,,,,,,,
1566,mean_smoothness:q00-20  mean_symmetry:q00-20,48,0.15499040307101727,0.3035828534868842,0.3035828534868842,,,,,,,,q00-20,q00-20,,,,,,,,,,,
1567,mean_smoothness:q00-20  mean_symmetry:q20-40,27,-0.15812491458247915,0.38704387043870436,0.38704387043870436,,,,,,,,q00-20,q20-40,,,,,,,,,,,
1568,mean_smoothness:q80-100  mean_texture:q20-40,22,0.08475984709988366,-0.12157221206581353,-0.12157221206581353,,,,,,,,q80-100,,q20-40,,,,,,,,,,
1569,mean_smoothness:q80-100  mean_texture:q60-80,31,-0.16548746852140545,-0.4501139225326778,-0.4501139225326778,,,,,,,,q80-100,,q60-80,,,,,,,,,,
1570,mean_smoothness:q80-100  mean_texture:q80-100,22,-0.14118331394382583,-0.6711816519860395,-0.6711816519860395,,,,,,,,q80-100,,q80-100,,,,,,,,,,
1571,mean_smoothness:q80-100  mean_texture:q40-60,20,0.296448087431694,-0.4636612021857924,-0.4636612021857924,,,,,,,,q80-100,,q40-60,,,,,,,,,,
1572,mean_smoothness:q20-40  mean_texture:q20-40,28,-0.11222603644045419,0.32604964351729604,0.32604964351729604,,,,,,,,q20-40,,q20-40,,,,,,,,,,
1573,mean_smoothness:q20-40  mean_texture:q60-80,24,0.1860091743119266,-0.229434250764526,-0.229434250764526,,,,,,,,q20-40,,q60-80,,,,,,,,,,
1574,mean_smoothness:q20-40  mean_texture:q40-60,27,-0.14753314199808665,0.28461117944512776,0.28461117944512776,,,,,,,,q20-40,,q40-60,,,,,,,,,,
1575,mean_smoothness:q60-80  mean_texture:q00-20,22,0.17035067309290344,0.26691042047531993,0.26691042047531993,,,,,,,,q60-80,,q00-20,,,,,,,,,,
1576,mean_smoothness:q60-80  mean_texture:q20-40,23,-0.21763019589106547,0.24558050645007168,0.24558050645007168,,,,,,,,q60-80,,q20-40,,,,,,,,,,
1577,mean_smoothness:q60-80  mean_texture:q80-100,24,-0.2312691131498471,-0.5331804281345566,-0.5331804281345566,,,,,,,,q60-80,,q80-100,,,,,,,,,,
1578,mean_smoothness:q60-80  mean_texture:q40-60,25,-0.18794117647058822,0.17169117647058824,0.17169117647058824,,,,,,,,q60-80,,q40-60,,,,,,,,,,
1579,mean_smoothness:q40-60  mean_texture:q00-20,29,-0.16302681992337165,0.38524904214559386,0.38524904214559386,,,,,,,,q40-60,,q00-20,,,,,,,,,,
1580,mean_smoothness:q40-60  mean_texture:q60-80,24,-0.11284403669724771,-0.3801223241590214,-0.3801223241590214,,,,,,,,q40-60,,q60-80,,,,,,,,,,
1581,mean_smoothness:q40-60  mean_texture:q80-100,23,0.23140627488453575,-0.3635929288103201,-0.3635929288103201,,,,,,,,q40-60,,q80-100,,,,,,,,,,
1582,mean_smoothness:q00-20  mean_texture:q00-20,27,-0.11760284269509362,0.37809211425447586,0.37809211425447586,,,,,,,,q00-20,,q00-20,,,,,,,,,,
1583,mean_smoothness:q00-20  mean_texture:q20-40,23,-0.2605510431597388,0.5146520146520146,0.5146520146520146,,,,,,,,q00-20,,q20-40,,,,,,,,,,
1584,mean_smoothness:q00-20  mean_texture:q80-100,26,0.28977192236860744,0.25272701515795437,0.25272701515795437,,,,,,,,q00-20,,q80-100,,,,,,,,,,
1585,mean_smoothness:q00-20  mean_texture:q40-60,23,0.1705685618729097,0.23626373626373626,0.23626373626373626,,,,,,,,q00-20,,q40-60,,,,,,,,,,
1586,mean_smoothness:q80-100  worst_area:q80-100,35,-0.4957196361690744,-0.7691813804173355,-0.7691813804173355,,,,,,,,q80-100,,,q80-100,,,,,,,,,
1587,mean_smoothness:q80-100  worst_area:q20-40,20,0.18688524590163935,0.32604735883424407,0.32604735883424407,,,,,,,,q80-100,,,q20-40,,,,,,,,,
1588,mean_smoothness:q80-100  worst_area:q60-80,24,0.40787461773700306,-0.6440366972477064,-0.6440366972477064,,,,,,,,q80-100,,,q60-80,,,,,,,,,
1589,mean_smoothness:q20-40  worst_area:q20-40,30,-0.24347557204700063,0.48818800247371674,0.48818800247371674,,,,,,,,q20-40,,,q20-40,,,,,,,,,
1590,mean_smoothness:q20-40  worst_area:q40-60,29,0.14361430395913155,0.40555555555555556,0.40555555555555556,,,,,,,,q20-40,,,q40-60,,,,,,,,,
1591,mean_smoothness:q20-40  worst_area:q60-80,20,0.5986338797814208,-0.5154826958105647,-0.5154826958105647,,,,,,,,q20-40,,,q60-80,,,,,,,,,
1592,mean_smoothness:q60-80  worst_area:q80-100,30,-0.46957328385899816,-0.8127396413110699,-0.8127396413110699,,,,,,,,q60-80,,,q80-100,,,,,,,,,
1593,mean_smoothness:q60-80  worst_area:q60-80,21,0.3994612443517553,-0.61478971150504,-0.61478971150504,,,,,,,,q60-80,,,q60-80,,,,,,,,,
1594,mean_smoothness:q60-80  worst_area:q00-20,31,-0.22598632929607868,0.5196666266938482,0.5196666266938482,,,,,,,,q60-80,,,q00-20,,,,,,,,,
1595,mean_smoothness:q40-60  worst_area:q80-100,27,-0.32731993986606533,-0.7841328413284133,-0.7841328413284133,,,,,,,,q40-60,,,q80-100,,,,,,,,,
1596,mean_smoothness:q40-60  worst_area:q60-80,27,0.4827114937816045,-0.518313516468498,-0.518313516468498,,,,,,,,q40-60,,,q60-80,,,,,,,,,
1597,mean_smoothness:q40-60  worst_area:q00-20,23,-0.1978818283166109,0.4542124542124542,0.4542124542124542,,,,,,,,q40-60,,,q00-20,,,,,,,,,
1598,mean_smoothness:q00-20  worst_area:q20-40,29,-0.3051085568326948,0.5370370370370371,0.5370370370370371,,,,,,,,q00-20,,,q20-40,,,,,,,,,
1599,mean_smoothness:q00-20  worst_area:q40-60,33,0.22727272727272727,0.41095658073270014,0.41095658073270014,,,,,,,,q00-20,,,q40-60,,,,,,,,,
1600,mean_smoothness:q00-20  worst_area:q60-80,21,0.718978102189781,-0.4762773722627737,-0.4762773722627737,,,,,,,,q00-20,,,q60-80,,,,,,,,,
1601,mean_smoothness:q00-20  worst_area:q00-20,26,-0.24351891202719933,0.5267034990791897,0.5267034990791897,,,,,,,,q00-20,,,q00-20,,,,,,,,,
1602,mean_smoothness:q80-100  worst_compactness:q80-100,51,0.08206525853584677,-0.6905140434552199,-0.6905140434552199,,,,,,,,q80-100,,,,q80-100,,,,,,,,
1603,mean_smoothness:q80-100  worst_compactness:q60-80,25,0.18860294117647058,-0.3528676470588235,-0.3528676470588235,,,,,,,,q80-100,,,,q60-80,,,,,,,,
1604,mean_smoothness:q20-40  worst_compactness:q40-60,27,-0.0921142544758781,0.15887658876588767,0.15887658876588767,,,,,,,,q20-40,,,,q40-60,,,,,,,,
1605,mean_smoothness:q20-40  worst_compactness:q60-80,24,0.23386850152905198,-0.3164373088685015,-0.3164373088685015,,,,,,,,q20-40,,,,q60-80,,,,,,,,
1606,mean_smoothness:q20-40  worst_compactness:q20-40,32,-0.1685288640595903,0.33909450651769085,0.33909450651769085,,,,,,,,q20-40,,,,q20-40,,,,,,,,
1607,mean_smoothness:q20-40  worst_compactness:q00-20,25,-0.14544117647058824,0.39794117647058824,0.39794117647058824,,,,,,,,q20-40,,,,q00-20,,,,,,,,
1608,mean_smoothness:q60-80  worst_compactness:q80-100,33,0.13675938489371325,-0.5662596110357304,-0.5662596110357304,,,,,,,,q60-80,,,,q80-100,,,,,,,,
1609,mean_smoothness:q60-80  worst_compactness:q60-80,26,-0.09201019974500638,-0.3859611843037257,-0.3859611843037257,,,,,,,,q60-80,,,,q60-80,,,,,,,,
1610,mean_smoothness:q40-60  worst_compactness:q40-60,32,0.1539804469273743,0.13692970204841715,0.13692970204841715,,,,,,,,q40-60,,,,q40-60,,,,,,,,
1611,mean_smoothness:q40-60  worst_compactness:q60-80,25,-0.10191176470588235,-0.3413235294117647,-0.3413235294117647,,,,,,,,q40-60,,,,q60-80,,,,,,,,
1612,mean_smoothness:q40-60  worst_compactness:q20-40,22,0.12705667276051189,0.28178494266245635,0.28178494266245635,,,,,,,,q40-60,,,,q20-40,,,,,,,,
1613,mean_smoothness:q00-20  worst_compactness:q20-40,29,0.1268837803320562,0.32503192848020435,0.32503192848020435,,,,,,,,q00-20,,,,q20-40,,,,,,,,
1614,mean_smoothness:q00-20  worst_compactness:q00-20,50,-0.17672447013487477,0.45371868978805396,0.45371868978805396,,,,,,,,q00-20,,,,q00-20,,,,,,,,
1615,mean_smoothness:q80-100  worst_concave_points:q80-100,51,-0.21564842153077446,-0.7120523885229768,-0.7120523885229768,,,,,,,,q80-100,,,,,q80-100,,,,,,,
1616,mean_smoothness:q80-100  worst_concave_points:q60-80,28,0.49544494322682864,-0.47999735938737786,-0.47999735938737786,,,,,,,,q80-100,,,,,q60-80,,,,,,,
1617,mean_smoothness:q20-40  worst_concave_points:q60-80,25,0.38448529411764704,-0.5459558823529411,-0.5459558823529411,,,,,,,,q20-40,,,,,q60-80,,,,,,,
1618,mean_smoothness:q20-40  worst_concave_points:q40-60,24,0.19166666666666668,0.30458715596330277,0.30458715596330277,,,,,,,,q20-40,,,,,q40-60,,,,,,,
1619,mean_smoothness:q20-40  worst_concave_points:q20-40,29,-0.12918263090676885,0.46922094508301404,0.46922094508301404,,,,,,,,q20-40,,,,,q20-40,,,,,,,
1620,mean_smoothness:q20-40  worst_concave_points:q00-20,27,-0.3419434194341943,0.517903512368457,0.517903512368457,,,,,,,,q20-40,,,,,q00-20,,,,,,,
1621,mean_smoothness:q60-80  worst_concave_points:q80-100,29,-0.256066411238825,-0.719220945083014,-0.719220945083014,,,,,,,,q60-80,,,,,q80-100,,,,,,,
1622,mean_smoothness:q60-80  worst_concave_points:q60-80,29,0.201213282247765,-0.5544061302681992,-0.5544061302681992,,,,,,,,q60-80,,,,,q60-80,,,,,,,
1623,mean_smoothness:q60-80  worst_concave_points:q20-40,21,-0.2927528675703858,0.5857664233576643,0.5857664233576643,,,,,,,,q60-80,,,,,q20-40,,,,,,,
1624,mean_smoothness:q40-60  worst_concave_points:q80-100,24,-0.334480122324159,-0.7706422018348624,-0.7706422018348624,,,,,,,,q40-60,,,,,q80-100,,,,,,,
1625,mean_smoothness:q40-60  worst_concave_points:q60-80,25,0.3514705882352941,-0.49720588235294116,-0.49720588235294116,,,,,,,,q40-60,,,,,q60-80,,,,,,,
1626,mean_smoothness:q40-60  worst_concave_points:q40-60,28,0.21468180617903354,0.2951544758383945,0.2951544758383945,,,,,,,,q40-60,,,,,q40-60,,,,,,,
1627,mean_smoothness:q40-60  worst_concave_points:q20-40,22,-0.21273059664284527,0.4920226026258933,0.4920226026258933,,,,,,,,q40-60,,,,,q20-40,,,,,,,
1628,mean_smoothness:q00-20  worst_concave_points:q40-60,27,0.33811671450047837,0.3118081180811808,0.3118081180811808,,,,,,,,q00-20,,,,,q40-60,,,,,,,
1629,mean_smoothness:q00-20  worst_concave_points:q20-40,28,0.21151307103247954,0.3919329284393979,0.3919329284393979,,,,,,,,q00-20,,,,,q20-40,,,,,,,
1630,mean_smoothness:q00-20  worst_concave_points:q00-20,51,-0.24426527367703837,0.5598455598455598,0.5598455598455598,,,,,,,,q00-20,,,,,q00-20,,,,,,,
1631,mean_smoothness:q80-100  worst_concavity:q80-100,52,-0.16013242077071865,-0.7138446659723255,-0.7138446659723255,,,,,,,,q80-100,,,,,,q80-100,,,,,,
1632,mean_smoothness:q80-100  worst_concavity:q60-80,21,0.2630344108446298,-0.47228015293708725,-0.47228015293708725,,,,,,,,q80-100,,,,,,q60-80,,,,,,
1633,mean_smoothness:q20-40  worst_concavity:q40-60,40,0.14333648393194706,0.1438563327032136,0.1438563327032136,,,,,,,,q20-40,,,,,,q40-60,,,,,,
1634,mean_smoothness:q20-40  worst_concavity:q20-40,21,-0.19386513729579424,0.4961765728189086,0.4961765728189086,,,,,,,,q20-40,,,,,,q20-40,,,,,,
1635,mean_smoothness:q20-40  worst_concavity:q00-20,26,-0.27241818954526137,0.44694715965434195,0.44694715965434195,,,,,,,,q20-40,,,,,,q00-20,,,,,,
1636,mean_smoothness:q60-80  worst_concavity:q80-100,32,-0.11330307262569832,-0.6041666666666666,-0.6041666666666666,,,,,,,,q60-80,,,,,,q80-100,,,,,,
1637,mean_smoothness:q60-80  worst_concavity:q60-80,28,-0.08898864536572484,-0.49729337206231844,-0.49729337206231844,,,,,,,,q60-80,,,,,,q60-80,,,,,,
1638,mean_smoothness:q40-60  worst_concavity:q40-60,21,0.21880431004518597,0.15258950295446647,0.15258950295446647,,,,,,,,q40-60,,,,,,q40-60,,,,,,
1639,mean_smoothness:q40-60  worst_concavity:q60-80,32,0.12011173184357542,-0.44192271880819367,-0.44192271880819367,,,,,,,,q40-60,,,,,,q60-80,,,,,,
1640,mean_smoothness:q40-60  worst_concavity:q20-40,26,-0.1637625726023516,0.3900694149312934,0.3900694149312934,,,,,,,,q40-60,,,,,,q20-40,,,,,,
1641,mean_smoothness:q00-20  worst_concavity:q20-40,34,0.07982407916437603,0.38092358438702584,0.38092358438702584,,,,,,,,q00-20,,,,,,q20-40,,,,,,
1642,mean_smoothness:q00-20  worst_concavity:q00-20,42,-0.25219119906026927,0.5332068311195446,0.5332068311195446,,,,,,,,q00-20,,,,,,q00-20,,,,,,
1643,mean_smoothness:q80-100  worst_fractal_dimension:q80-100,48,0.1758637236084453,-0.5473448496481126,-0.5473448496481126,,,,,,,,q80-100,,,,,,,q80-100,,,,,
1644,mean_smoothness:q80-100  worst_fractal_dimension:q60-80,28,-0.1598230789543174,-0.24003168735146554,-0.24003168735146554,,,,,,,,q80-100,,,,,,,q60-80,,,,,
1645,mean_smoothness:q80-100  worst_fractal_dimension:q40-60,23,0.10606784519827998,-0.14938684503901895,-0.14938684503901895,,,,,,,,q80-100,,,,,,,q40-60,,,,,
1646,mean_smoothness:q20-40  worst_fractal_dimension:q20-40,25,-0.21860294117647058,0.3763235294117647,0.3763235294117647,,,,,,,,q20-40,,,,,,,q20-40,,,,,
1647,mean_smoothness:q20-40  worst_fractal_dimension:q00-20,31,0.19216932485909582,0.11566135028180836,0.11566135028180836,,,,,,,,q20-40,,,,,,,q00-20,,,,,
1648,mean_smoothness:q20-40  worst_fractal_dimension:q40-60,29,-0.09112388250319285,0.26462324393358877,0.26462324393358877,,,,,,,,q20-40,,,,,,,q40-60,,,,,
1649,mean_smoothness:q60-80  worst_fractal_dimension:q80-100,30,0.1829313543599258,-0.41768707482993195,-0.41768707482993195,,,,,,,,q60-80,,,,,,,q80-100,,,,,
1650,mean_smoothness:q60-80  worst_fractal_dimension:q60-80,30,-0.25058750773036487,-0.1606060606060606,-0.1606060606060606,,,,,,,,q60-80,,,,,,,q60-80,,,,,
